
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.374557 seconds (25.9 MB/s)
csr_from_coo: 0.073575 seconds, 29736 rows, 29736 columns, 4470048 nonzeros, 48 to 306 nonzeros per row, 1 threads, 29736 to 29736 rows per thread, 4470048 to 4470048 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.002572 seconds (0.875 Gnz/s, 3.476 Gflop/s, 21.1 to 34.9 GB/s)
gemv (warmup): 0.002508 seconds (0.897 Gnz/s, 3.565 Gflop/s, 21.7 to 35.8 GB/s)
gemv (warmup): 0.002502 seconds (0.899 Gnz/s, 3.573 Gflop/s, 21.7 to 35.9 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002505 seconds (0.898 Gnz/s, 3.568 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002535 seconds (0.888 Gnz/s, 3.527 Gflop/s, 21.4 to 35.5 GB/s)
gemv: 0.002521 seconds (0.892 Gnz/s, 3.546 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002520 seconds (0.893 Gnz/s, 3.548 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002505 seconds (0.898 Gnz/s, 3.569 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002507 seconds (0.897 Gnz/s, 3.566 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002503 seconds (0.899 Gnz/s, 3.572 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002528 seconds (0.890 Gnz/s, 3.537 Gflop/s, 21.5 to 35.6 GB/s)
gemv: 0.002520 seconds (0.893 Gnz/s, 3.548 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002503 seconds (0.899 Gnz/s, 3.572 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002523 seconds (0.892 Gnz/s, 3.543 Gflop/s, 21.5 to 35.6 GB/s)
gemv: 0.002503 seconds (0.899 Gnz/s, 3.571 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002518 seconds (0.894 Gnz/s, 3.551 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002502 seconds (0.899 Gnz/s, 3.574 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002500 seconds (0.900 Gnz/s, 3.575 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002501 seconds (0.899 Gnz/s, 3.574 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002522 seconds (0.892 Gnz/s, 3.545 Gflop/s, 21.6 to 35.6 GB/s)
gemv: 0.002502 seconds (0.899 Gnz/s, 3.573 Gflop/s, 21.7 to 35.9 GB/s)
