
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.554218 seconds (26.7 MB/s)
csr_from_coo: 0.175733 seconds, 448695 rows, 448695 columns, 6629222 nonzeros, 4 to 37 nonzeros per row, 1 threads, 448695 to 448695 rows per thread, 6629222 to 6629222 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways)
gemv (warmup): 0.037457 seconds (0.088 Gnz/s, 0.354 Gflop/s, 2.4 to 3.7 GB/s)
gemv (warmup): 0.037152 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv (warmup): 0.037152 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.037159 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037196 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037177 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037187 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037154 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037178 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037212 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037183 seconds (0.089 Gnz/s, 0.357 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037196 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037209 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037234 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037222 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037228 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037230 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037201 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037200 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037207 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037219 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037231 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037238 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037206 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037221 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037204 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037224 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037206 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037228 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037249 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037225 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037240 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037246 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037204 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
gemv: 0.037201 seconds (0.089 Gnz/s, 0.356 Gflop/s, 2.4 to 3.8 GB/s)
