
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.501384 seconds (23.2 MB/s)
csr_from_coo: 0.016669 seconds, 160000 rows, 160000 columns, 1750416 nonzeros, 6 to 11 nonzeros per row, 1 threads, 160000 to 160000 rows per thread, 1750416 to 1750416 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (7 L2 ways)
gemv (warmup): 0.003741 seconds (0.468 Gnz/s, 0.936 Gflop/s, 6.6 to 10.0 GB/s)
gemv (warmup): 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv (warmup): 0.003706 seconds (0.472 Gnz/s, 0.945 Gflop/s, 6.7 to 10.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003717 seconds (0.471 Gnz/s, 0.942 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003706 seconds (0.472 Gnz/s, 0.945 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003720 seconds (0.471 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003707 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003721 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003706 seconds (0.472 Gnz/s, 0.945 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003724 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003707 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003722 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003711 seconds (0.472 Gnz/s, 0.943 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003723 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003722 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003724 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003723 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003722 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003707 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003719 seconds (0.471 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003707 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003724 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003707 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003721 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003716 seconds (0.471 Gnz/s, 0.942 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003724 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003706 seconds (0.472 Gnz/s, 0.945 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003706 seconds (0.472 Gnz/s, 0.945 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003721 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003723 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003721 seconds (0.470 Gnz/s, 0.941 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003710 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003709 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003723 seconds (0.470 Gnz/s, 0.940 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
gemv: 0.003708 seconds (0.472 Gnz/s, 0.944 Gflop/s, 6.7 to 10.1 GB/s)
