
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.108540 seconds (25.5 MB/s)
csr_from_coo: 0.091242 seconds, 281903 rows, 281903 columns, 2312497 nonzeros, 0 to 38606 nonzeros per row, 1 threads, 281903 to 281903 rows per thread, 2312497 to 2312497 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.018731 seconds (0.123 Gnz/s, 0.247 Gflop/s, 1.8 to 2.7 GB/s)
gemv (warmup): 0.020118 seconds (0.115 Gnz/s, 0.230 Gflop/s, 1.7 to 2.5 GB/s)
gemv (warmup): 0.020180 seconds (0.115 Gnz/s, 0.229 Gflop/s, 1.7 to 2.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.020160 seconds (0.115 Gnz/s, 0.229 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020429 seconds (0.113 Gnz/s, 0.226 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020494 seconds (0.113 Gnz/s, 0.226 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020607 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020612 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020734 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020705 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020736 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020753 seconds (0.111 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020765 seconds (0.111 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020750 seconds (0.111 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020724 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020897 seconds (0.111 Gnz/s, 0.221 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020940 seconds (0.110 Gnz/s, 0.221 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020983 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020970 seconds (0.110 Gnz/s, 0.221 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021007 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020963 seconds (0.110 Gnz/s, 0.221 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020936 seconds (0.110 Gnz/s, 0.221 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020923 seconds (0.111 Gnz/s, 0.221 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020895 seconds (0.111 Gnz/s, 0.221 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.021171 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021154 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021140 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021108 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021097 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021061 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021001 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021011 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.020994 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021155 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021161 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021154 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021148 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021121 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021113 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021064 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021066 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021256 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021217 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021244 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021209 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021203 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021158 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021104 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021288 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021283 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021230 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021220 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021179 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021163 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021129 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021106 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021212 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021242 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021218 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021179 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021138 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021116 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021066 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021270 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021252 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021227 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021247 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021143 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021099 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021092 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021095 seconds (0.110 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021292 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021298 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021247 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021254 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021200 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021197 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021160 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021356 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021329 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021321 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021272 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021217 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021232 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021153 seconds (0.109 Gnz/s, 0.219 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021176 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021356 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021363 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021340 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021266 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021234 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021217 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021208 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021382 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021345 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021327 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021333 seconds (0.108 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021269 seconds (0.109 Gnz/s, 0.217 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021258 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021234 seconds (0.109 Gnz/s, 0.218 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021399 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
gemv: 0.021396 seconds (0.108 Gnz/s, 0.216 Gflop/s, 1.6 to 2.4 GB/s)
