
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 4.373934 seconds (28.7 MB/s)
csr_from_coo: 0.147174 seconds, 112985 rows, 112985 columns, 7892195 nonzeros, 7 to 469 nonzeros per row, 1 threads, 112985 to 112985 rows per thread, 7892195 to 7892195 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways)
gemv (warmup): 0.007070 seconds (0.566 Gnz/s, 2.233 Gflop/s, 13.8 to 22.6 GB/s)
gemv (warmup): 0.007024 seconds (0.570 Gnz/s, 2.247 Gflop/s, 13.9 to 22.7 GB/s)
gemv (warmup): 0.006999 seconds (0.572 Gnz/s, 2.255 Gflop/s, 13.9 to 22.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006976 seconds (0.574 Gnz/s, 2.263 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006967 seconds (0.574 Gnz/s, 2.265 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006992 seconds (0.572 Gnz/s, 2.258 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006996 seconds (0.572 Gnz/s, 2.256 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006981 seconds (0.573 Gnz/s, 2.261 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006978 seconds (0.574 Gnz/s, 2.262 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006975 seconds (0.574 Gnz/s, 2.263 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.007007 seconds (0.571 Gnz/s, 2.253 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007007 seconds (0.571 Gnz/s, 2.253 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007043 seconds (0.568 Gnz/s, 2.241 Gflop/s, 13.8 to 22.7 GB/s)
gemv: 0.007014 seconds (0.571 Gnz/s, 2.250 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006988 seconds (0.573 Gnz/s, 2.259 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007044 seconds (0.568 Gnz/s, 2.241 Gflop/s, 13.8 to 22.7 GB/s)
gemv: 0.007011 seconds (0.571 Gnz/s, 2.251 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006986 seconds (0.573 Gnz/s, 2.260 Gflop/s, 13.9 to 22.9 GB/s)
gemv: 0.006979 seconds (0.574 Gnz/s, 2.262 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.007020 seconds (0.570 Gnz/s, 2.248 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.007026 seconds (0.570 Gnz/s, 2.247 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.006985 seconds (0.573 Gnz/s, 2.260 Gflop/s, 13.9 to 22.9 GB/s)
gemv: 0.006981 seconds (0.573 Gnz/s, 2.261 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006996 seconds (0.572 Gnz/s, 2.256 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006969 seconds (0.574 Gnz/s, 2.265 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006980 seconds (0.573 Gnz/s, 2.261 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.007002 seconds (0.572 Gnz/s, 2.254 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007013 seconds (0.571 Gnz/s, 2.251 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006978 seconds (0.574 Gnz/s, 2.262 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.007031 seconds (0.569 Gnz/s, 2.245 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.007035 seconds (0.569 Gnz/s, 2.244 Gflop/s, 13.8 to 22.7 GB/s)
gemv: 0.006996 seconds (0.572 Gnz/s, 2.256 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007036 seconds (0.569 Gnz/s, 2.243 Gflop/s, 13.8 to 22.7 GB/s)
gemv: 0.007025 seconds (0.570 Gnz/s, 2.247 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.007002 seconds (0.572 Gnz/s, 2.254 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007006 seconds (0.571 Gnz/s, 2.253 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006990 seconds (0.573 Gnz/s, 2.258 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007015 seconds (0.571 Gnz/s, 2.250 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006984 seconds (0.573 Gnz/s, 2.260 Gflop/s, 13.9 to 22.9 GB/s)
gemv: 0.006991 seconds (0.573 Gnz/s, 2.258 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006995 seconds (0.572 Gnz/s, 2.257 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006967 seconds (0.575 Gnz/s, 2.266 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.007000 seconds (0.572 Gnz/s, 2.255 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006983 seconds (0.573 Gnz/s, 2.261 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.007014 seconds (0.571 Gnz/s, 2.250 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006983 seconds (0.573 Gnz/s, 2.260 Gflop/s, 14.0 to 22.9 GB/s)
gemv: 0.006997 seconds (0.572 Gnz/s, 2.256 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007016 seconds (0.571 Gnz/s, 2.250 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007010 seconds (0.571 Gnz/s, 2.252 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.007011 seconds (0.571 Gnz/s, 2.251 Gflop/s, 13.9 to 22.8 GB/s)
gemv: 0.006984 seconds (0.573 Gnz/s, 2.260 Gflop/s, 13.9 to 22.9 GB/s)
