
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.668083 seconds (31.7 MB/s)
csr_from_coo: 0.242248 seconds, 4026819 rows, 4026819 columns, 16108474 nonzeros, 2 to 6 nonzeros per row, 1 threads, 4026819 to 4026819 rows per thread, 16108474 to 16108474 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.104282 seconds (0.077 Gnz/s, 0.309 Gflop/s, 2.8 to 3.7 GB/s)
gemv (warmup): 0.106229 seconds (0.076 Gnz/s, 0.303 Gflop/s, 2.7 to 3.6 GB/s)
gemv (warmup): 0.106275 seconds (0.076 Gnz/s, 0.303 Gflop/s, 2.7 to 3.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.106450 seconds (0.076 Gnz/s, 0.303 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106473 seconds (0.076 Gnz/s, 0.303 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106560 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106569 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106593 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106626 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106659 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106691 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106702 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106720 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106674 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106653 seconds (0.076 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106737 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106752 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106818 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
gemv: 0.106750 seconds (0.075 Gnz/s, 0.302 Gflop/s, 2.7 to 3.6 GB/s)
