
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.564098 seconds (24.2 MB/s)
csr_from_coo: 0.026415 seconds, 3557 rows, 3557 columns, 1387773 nonzeros, 56 to 1120 nonzeros per row, 1 threads, 3557 to 3557 rows per thread, 1387773 to 1387773 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (9 L2 ways)
gemv (warmup): 0.000586 seconds (2.367 Gnz/s, 4.734 Gflop/s, 28.6 to 47.4 GB/s)
gemv (warmup): 0.000577 seconds (2.403 Gnz/s, 4.807 Gflop/s, 29.0 to 48.2 GB/s)
gemv (warmup): 0.000576 seconds (2.410 Gnz/s, 4.820 Gflop/s, 29.1 to 48.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.000577 seconds (2.404 Gnz/s, 4.808 Gflop/s, 29.0 to 48.2 GB/s)
gemv: 0.000609 seconds (2.277 Gnz/s, 4.554 Gflop/s, 27.5 to 45.6 GB/s)
gemv: 0.000581 seconds (2.389 Gnz/s, 4.778 Gflop/s, 28.8 to 47.9 GB/s)
gemv: 0.000576 seconds (2.411 Gnz/s, 4.822 Gflop/s, 29.1 to 48.3 GB/s)
gemv: 0.000610 seconds (2.274 Gnz/s, 4.547 Gflop/s, 27.4 to 45.6 GB/s)
gemv: 0.000572 seconds (2.427 Gnz/s, 4.854 Gflop/s, 29.3 to 48.6 GB/s)
gemv: 0.000573 seconds (2.423 Gnz/s, 4.847 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000572 seconds (2.428 Gnz/s, 4.856 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000572 seconds (2.425 Gnz/s, 4.851 Gflop/s, 29.3 to 48.6 GB/s)
gemv: 0.000572 seconds (2.425 Gnz/s, 4.850 Gflop/s, 29.3 to 48.6 GB/s)
gemv: 0.000574 seconds (2.416 Gnz/s, 4.832 Gflop/s, 29.1 to 48.4 GB/s)
gemv: 0.000597 seconds (2.326 Gnz/s, 4.651 Gflop/s, 28.1 to 46.6 GB/s)
gemv: 0.000596 seconds (2.328 Gnz/s, 4.657 Gflop/s, 28.1 to 46.7 GB/s)
gemv: 0.000575 seconds (2.412 Gnz/s, 4.824 Gflop/s, 29.1 to 48.3 GB/s)
gemv: 0.000574 seconds (2.419 Gnz/s, 4.838 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000573 seconds (2.420 Gnz/s, 4.841 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000587 seconds (2.364 Gnz/s, 4.727 Gflop/s, 28.5 to 47.4 GB/s)
gemv: 0.000584 seconds (2.375 Gnz/s, 4.750 Gflop/s, 28.6 to 47.6 GB/s)
gemv: 0.000573 seconds (2.421 Gnz/s, 4.843 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000599 seconds (2.317 Gnz/s, 4.634 Gflop/s, 27.9 to 46.4 GB/s)
gemv: 0.000571 seconds (2.429 Gnz/s, 4.857 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000598 seconds (2.320 Gnz/s, 4.639 Gflop/s, 28.0 to 46.5 GB/s)
gemv: 0.000575 seconds (2.413 Gnz/s, 4.826 Gflop/s, 29.1 to 48.4 GB/s)
gemv: 0.000571 seconds (2.431 Gnz/s, 4.863 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000571 seconds (2.431 Gnz/s, 4.863 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000572 seconds (2.424 Gnz/s, 4.849 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000573 seconds (2.424 Gnz/s, 4.847 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000573 seconds (2.421 Gnz/s, 4.841 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000575 seconds (2.414 Gnz/s, 4.829 Gflop/s, 29.1 to 48.4 GB/s)
gemv: 0.000574 seconds (2.418 Gnz/s, 4.836 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000573 seconds (2.423 Gnz/s, 4.846 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000586 seconds (2.370 Gnz/s, 4.739 Gflop/s, 28.6 to 47.5 GB/s)
gemv: 0.000575 seconds (2.415 Gnz/s, 4.831 Gflop/s, 29.1 to 48.4 GB/s)
gemv: 0.000578 seconds (2.403 Gnz/s, 4.806 Gflop/s, 29.0 to 48.2 GB/s)
gemv: 0.000573 seconds (2.423 Gnz/s, 4.846 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000573 seconds (2.421 Gnz/s, 4.842 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000576 seconds (2.410 Gnz/s, 4.821 Gflop/s, 29.1 to 48.3 GB/s)
gemv: 0.000574 seconds (2.418 Gnz/s, 4.836 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000574 seconds (2.417 Gnz/s, 4.835 Gflop/s, 29.2 to 48.4 GB/s)
gemv: 0.000573 seconds (2.422 Gnz/s, 4.844 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000574 seconds (2.420 Gnz/s, 4.840 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000575 seconds (2.413 Gnz/s, 4.825 Gflop/s, 29.1 to 48.3 GB/s)
gemv: 0.000573 seconds (2.422 Gnz/s, 4.844 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000571 seconds (2.430 Gnz/s, 4.859 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000574 seconds (2.419 Gnz/s, 4.839 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000577 seconds (2.407 Gnz/s, 4.814 Gflop/s, 29.0 to 48.2 GB/s)
gemv: 0.000585 seconds (2.373 Gnz/s, 4.747 Gflop/s, 28.6 to 47.6 GB/s)
gemv: 0.000583 seconds (2.382 Gnz/s, 4.764 Gflop/s, 28.7 to 47.7 GB/s)
gemv: 0.000602 seconds (2.305 Gnz/s, 4.610 Gflop/s, 27.8 to 46.2 GB/s)
gemv: 0.000573 seconds (2.423 Gnz/s, 4.845 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000573 seconds (2.424 Gnz/s, 4.848 Gflop/s, 29.2 to 48.6 GB/s)
gemv: 0.000574 seconds (2.420 Gnz/s, 4.839 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000596 seconds (2.328 Gnz/s, 4.656 Gflop/s, 28.1 to 46.7 GB/s)
gemv: 0.000572 seconds (2.427 Gnz/s, 4.855 Gflop/s, 29.3 to 48.6 GB/s)
gemv: 0.000570 seconds (2.434 Gnz/s, 4.867 Gflop/s, 29.4 to 48.8 GB/s)
gemv: 0.000576 seconds (2.409 Gnz/s, 4.817 Gflop/s, 29.1 to 48.3 GB/s)
gemv: 0.000622 seconds (2.231 Gnz/s, 4.461 Gflop/s, 26.9 to 44.7 GB/s)
gemv: 0.000573 seconds (2.420 Gnz/s, 4.840 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000571 seconds (2.429 Gnz/s, 4.857 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000574 seconds (2.419 Gnz/s, 4.837 Gflop/s, 29.2 to 48.5 GB/s)
gemv: 0.000571 seconds (2.429 Gnz/s, 4.858 Gflop/s, 29.3 to 48.7 GB/s)
gemv: 0.000574 seconds (2.417 Gnz/s, 4.835 Gflop/s, 29.2 to 48.4 GB/s)
gemv: 0.000576 seconds (2.410 Gnz/s, 4.821 Gflop/s, 29.1 to 48.3 GB/s)
