
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.351587 seconds (28.7 MB/s)
csr_from_coo: 0.064093 seconds, 1000005 rows, 1000005 columns, 3105536 nonzeros, 1 to 4700 nonzeros per row, 1 threads, 1000005 to 1000005 rows per thread, 3105536 to 3105536 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.022157 seconds (0.140 Gnz/s, 0.280 Gflop/s, 2.8 to 3.5 GB/s)
gemv (warmup): 0.022398 seconds (0.139 Gnz/s, 0.277 Gflop/s, 2.7 to 3.5 GB/s)
gemv (warmup): 0.022412 seconds (0.139 Gnz/s, 0.277 Gflop/s, 2.7 to 3.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.022469 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022504 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022499 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022509 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022528 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022530 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022537 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022543 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022553 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022558 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022538 seconds (0.138 Gnz/s, 0.276 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022551 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022555 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022578 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022573 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022574 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022582 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022585 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022588 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022584 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022582 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022562 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022585 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022588 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022593 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022590 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022581 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022584 seconds (0.138 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022596 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022593 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022612 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022600 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022612 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022602 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022611 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022621 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022626 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022646 seconds (0.137 Gnz/s, 0.274 Gflop/s, 2.7 to 3.4 GB/s)
gemv: 0.022629 seconds (0.137 Gnz/s, 0.274 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022643 seconds (0.137 Gnz/s, 0.274 Gflop/s, 2.7 to 3.4 GB/s)
gemv: 0.022618 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022627 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022636 seconds (0.137 Gnz/s, 0.274 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022617 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022624 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022613 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
gemv: 0.022620 seconds (0.137 Gnz/s, 0.275 Gflop/s, 2.7 to 3.5 GB/s)
