
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 25.043085 seconds (30.0 MB/s)
csr_from_coo: 2.476459 seconds, 1139905 rows, 1139905 columns, 113891327 nonzeros, 1 to 11468 nonzeros per row, 1 threads, 1139905 to 1139905 rows per thread, 113891327 to 113891327 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.225490 seconds (0.255 Gnz/s, 1.010 Gflop/s, 6.2 to 10.2 GB/s)
gemv (warmup): 0.231930 seconds (0.248 Gnz/s, 0.982 Gflop/s, 6.0 to 9.9 GB/s)
gemv (warmup): 0.234064 seconds (0.246 Gnz/s, 0.973 Gflop/s, 6.0 to 9.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.233411 seconds (0.246 Gnz/s, 0.976 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233529 seconds (0.246 Gnz/s, 0.975 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233482 seconds (0.246 Gnz/s, 0.976 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233284 seconds (0.247 Gnz/s, 0.976 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233347 seconds (0.246 Gnz/s, 0.976 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233386 seconds (0.246 Gnz/s, 0.976 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233419 seconds (0.246 Gnz/s, 0.976 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233100 seconds (0.247 Gnz/s, 0.977 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.233226 seconds (0.247 Gnz/s, 0.977 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233244 seconds (0.247 Gnz/s, 0.977 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.233205 seconds (0.247 Gnz/s, 0.977 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.234015 seconds (0.246 Gnz/s, 0.973 Gflop/s, 6.0 to 9.8 GB/s)
gemv: 0.232552 seconds (0.247 Gnz/s, 0.979 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232322 seconds (0.248 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232291 seconds (0.248 Gnz/s, 0.981 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232494 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232352 seconds (0.248 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232464 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232409 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232529 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232421 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232843 seconds (0.247 Gnz/s, 0.978 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232468 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232259 seconds (0.248 Gnz/s, 0.981 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232537 seconds (0.247 Gnz/s, 0.980 Gflop/s, 6.0 to 9.9 GB/s)
gemv: 0.232712 seconds (0.247 Gnz/s, 0.979 Gflop/s, 6.0 to 9.9 GB/s)
