
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 21.165632 seconds (27.6 MB/s)
csr_from_coo: 0.643660 seconds, 503712 rows, 503712 columns, 36816342 nonzeros, 18 to 843 nonzeros per row, 1 threads, 503712 to 503712 rows per thread, 36816342 to 36816342 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.041846 seconds (0.446 Gnz/s, 1.760 Gflop/s, 10.8 to 17.8 GB/s)
gemv (warmup): 0.050010 seconds (0.373 Gnz/s, 1.472 Gflop/s, 9.1 to 14.9 GB/s)
gemv (warmup): 0.051290 seconds (0.364 Gnz/s, 1.436 Gflop/s, 8.8 to 14.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.050216 seconds (0.372 Gnz/s, 1.466 Gflop/s, 9.0 to 14.8 GB/s)
gemv: 0.052179 seconds (0.358 Gnz/s, 1.411 Gflop/s, 8.7 to 14.3 GB/s)
gemv: 0.057893 seconds (0.322 Gnz/s, 1.272 Gflop/s, 7.8 to 12.9 GB/s)
gemv: 0.060673 seconds (0.308 Gnz/s, 1.214 Gflop/s, 7.5 to 12.3 GB/s)
gemv: 0.060604 seconds (0.308 Gnz/s, 1.215 Gflop/s, 7.5 to 12.3 GB/s)
gemv: 0.061087 seconds (0.305 Gnz/s, 1.205 Gflop/s, 7.4 to 12.2 GB/s)
gemv: 0.060452 seconds (0.309 Gnz/s, 1.218 Gflop/s, 7.5 to 12.3 GB/s)
gemv: 0.060823 seconds (0.307 Gnz/s, 1.211 Gflop/s, 7.5 to 12.2 GB/s)
gemv: 0.060539 seconds (0.308 Gnz/s, 1.216 Gflop/s, 7.5 to 12.3 GB/s)
gemv: 0.060771 seconds (0.307 Gnz/s, 1.212 Gflop/s, 7.5 to 12.2 GB/s)
gemv: 0.061648 seconds (0.303 Gnz/s, 1.194 Gflop/s, 7.4 to 12.1 GB/s)
gemv: 0.063072 seconds (0.296 Gnz/s, 1.167 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.062997 seconds (0.296 Gnz/s, 1.169 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.062867 seconds (0.297 Gnz/s, 1.171 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.062777 seconds (0.297 Gnz/s, 1.173 Gflop/s, 7.2 to 11.9 GB/s)
gemv: 0.063172 seconds (0.295 Gnz/s, 1.166 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.062636 seconds (0.298 Gnz/s, 1.176 Gflop/s, 7.2 to 11.9 GB/s)
gemv: 0.063106 seconds (0.296 Gnz/s, 1.167 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.064030 seconds (0.291 Gnz/s, 1.150 Gflop/s, 7.1 to 11.6 GB/s)
gemv: 0.063409 seconds (0.294 Gnz/s, 1.161 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.063396 seconds (0.294 Gnz/s, 1.161 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.063338 seconds (0.295 Gnz/s, 1.163 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.063428 seconds (0.294 Gnz/s, 1.161 Gflop/s, 7.2 to 11.7 GB/s)
gemv: 0.063108 seconds (0.296 Gnz/s, 1.167 Gflop/s, 7.2 to 11.8 GB/s)
gemv: 0.071821 seconds (0.260 Gnz/s, 1.025 Gflop/s, 6.3 to 10.4 GB/s)
gemv: 0.067056 seconds (0.278 Gnz/s, 1.098 Gflop/s, 6.8 to 11.1 GB/s)
gemv: 0.069549 seconds (0.268 Gnz/s, 1.059 Gflop/s, 6.5 to 10.7 GB/s)
gemv: 0.068620 seconds (0.272 Gnz/s, 1.073 Gflop/s, 6.6 to 10.8 GB/s)
gemv: 0.068266 seconds (0.273 Gnz/s, 1.079 Gflop/s, 6.6 to 10.9 GB/s)
