
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 7.548983 seconds (29.0 MB/s)
csr_from_coo: 0.228878 seconds, 504855 rows, 504855 columns, 17588875 nonzeros, 20 to 40 nonzeros per row, 1 threads, 504855 to 504855 rows per thread, 17588875 to 17588875 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.032188 seconds (0.281 Gnz/s, 1.093 Gflop/s, 6.9 to 11.2 GB/s)
gemv (warmup): 0.037746 seconds (0.240 Gnz/s, 0.932 Gflop/s, 5.9 to 9.5 GB/s)
gemv (warmup): 0.040000 seconds (0.226 Gnz/s, 0.879 Gflop/s, 5.6 to 9.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.039072 seconds (0.232 Gnz/s, 0.900 Gflop/s, 5.7 to 9.2 GB/s)
gemv: 0.058501 seconds (0.155 Gnz/s, 0.601 Gflop/s, 3.8 to 6.2 GB/s)
gemv: 0.058628 seconds (0.154 Gnz/s, 0.600 Gflop/s, 3.8 to 6.1 GB/s)
gemv: 0.063725 seconds (0.142 Gnz/s, 0.552 Gflop/s, 3.5 to 5.6 GB/s)
gemv: 0.067570 seconds (0.134 Gnz/s, 0.521 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.065582 seconds (0.138 Gnz/s, 0.536 Gflop/s, 3.4 to 5.5 GB/s)
gemv: 0.065498 seconds (0.138 Gnz/s, 0.537 Gflop/s, 3.4 to 5.5 GB/s)
gemv: 0.065541 seconds (0.138 Gnz/s, 0.537 Gflop/s, 3.4 to 5.5 GB/s)
gemv: 0.068106 seconds (0.133 Gnz/s, 0.517 Gflop/s, 3.3 to 5.3 GB/s)
gemv: 0.068862 seconds (0.131 Gnz/s, 0.511 Gflop/s, 3.2 to 5.2 GB/s)
