
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.516789 seconds (25.3 MB/s)
csr_from_coo: 0.048852 seconds, 73752 rows, 73752 columns, 3597188 nonzeros, 28 to 70 nonzeros per row, 1 threads, 73752 to 73752 rows per thread, 3597188 to 3597188 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (7 L2 ways)
gemv (warmup): 0.003304 seconds (0.556 Gnz/s, 2.178 Gflop/s, 13.6 to 22.1 GB/s)
gemv (warmup): 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv (warmup): 0.003239 seconds (0.567 Gnz/s, 2.221 Gflop/s, 13.9 to 22.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003216 seconds (0.571 Gnz/s, 2.237 Gflop/s, 14.0 to 22.7 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003230 seconds (0.568 Gnz/s, 2.227 Gflop/s, 13.9 to 22.6 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003225 seconds (0.569 Gnz/s, 2.231 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003212 seconds (0.571 Gnz/s, 2.240 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003226 seconds (0.569 Gnz/s, 2.230 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003224 seconds (0.569 Gnz/s, 2.232 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003224 seconds (0.569 Gnz/s, 2.232 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003215 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.7 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003230 seconds (0.568 Gnz/s, 2.227 Gflop/s, 13.9 to 22.6 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003225 seconds (0.569 Gnz/s, 2.231 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003226 seconds (0.569 Gnz/s, 2.230 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003212 seconds (0.571 Gnz/s, 2.240 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003226 seconds (0.569 Gnz/s, 2.230 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003226 seconds (0.569 Gnz/s, 2.230 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003226 seconds (0.569 Gnz/s, 2.230 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003215 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.7 GB/s)
gemv: 0.003224 seconds (0.569 Gnz/s, 2.231 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003215 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.7 GB/s)
gemv: 0.003213 seconds (0.571 Gnz/s, 2.239 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003227 seconds (0.569 Gnz/s, 2.229 Gflop/s, 13.9 to 22.7 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.8 GB/s)
gemv: 0.003214 seconds (0.571 Gnz/s, 2.238 Gflop/s, 14.0 to 22.8 GB/s)
