
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.502583 seconds (29.2 MB/s)
csr_from_coo: 0.171342 seconds, 213453 rows, 213453 columns, 11985111 nonzeros, 15 to 387 nonzeros per row, 1 threads, 213453 to 213453 rows per thread, 11985111 to 11985111 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.010070 seconds (0.606 Gnz/s, 2.380 Gflop/s, 14.8 to 24.1 GB/s)
gemv (warmup): 0.009992 seconds (0.610 Gnz/s, 2.399 Gflop/s, 14.9 to 24.3 GB/s)
gemv (warmup): 0.010002 seconds (0.610 Gnz/s, 2.397 Gflop/s, 14.9 to 24.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010013 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010008 seconds (0.609 Gnz/s, 2.395 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010013 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010012 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010013 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010014 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010012 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010011 seconds (0.609 Gnz/s, 2.395 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010014 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010009 seconds (0.609 Gnz/s, 2.395 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010009 seconds (0.609 Gnz/s, 2.395 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010020 seconds (0.609 Gnz/s, 2.392 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010012 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010020 seconds (0.609 Gnz/s, 2.392 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010014 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010013 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010015 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010019 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010037 seconds (0.608 Gnz/s, 2.388 Gflop/s, 14.8 to 24.2 GB/s)
gemv: 0.010019 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010014 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010012 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010015 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010015 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010019 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010013 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010020 seconds (0.609 Gnz/s, 2.392 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010015 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010046 seconds (0.607 Gnz/s, 2.386 Gflop/s, 14.8 to 24.2 GB/s)
gemv: 0.010011 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010014 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010013 seconds (0.609 Gnz/s, 2.394 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010028 seconds (0.608 Gnz/s, 2.390 Gflop/s, 14.9 to 24.2 GB/s)
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010015 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010021 seconds (0.609 Gnz/s, 2.392 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010023 seconds (0.609 Gnz/s, 2.392 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010017 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010020 seconds (0.609 Gnz/s, 2.392 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010018 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
gemv: 0.010016 seconds (0.609 Gnz/s, 2.393 Gflop/s, 14.9 to 24.3 GB/s)
