
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.183619 seconds (27.9 MB/s)
csr_from_coo: 0.062922 seconds, 146689 rows, 146689 columns, 3636649 nonzeros, 9 to 49 nonzeros per row, 1 threads, 146689 to 146689 rows per thread, 3636649 to 3636649 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.004791 seconds (0.395 Gnz/s, 1.518 Gflop/s, 9.8 to 15.7 GB/s)
gemv (warmup): 0.004714 seconds (0.401 Gnz/s, 1.543 Gflop/s, 10.0 to 15.9 GB/s)
gemv (warmup): 0.004707 seconds (0.402 Gnz/s, 1.545 Gflop/s, 10.0 to 16.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004730 seconds (0.400 Gnz/s, 1.538 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004740 seconds (0.399 Gnz/s, 1.534 Gflop/s, 9.9 to 15.8 GB/s)
gemv: 0.004718 seconds (0.401 Gnz/s, 1.541 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004737 seconds (0.399 Gnz/s, 1.535 Gflop/s, 10.0 to 15.8 GB/s)
gemv: 0.004711 seconds (0.402 Gnz/s, 1.544 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004730 seconds (0.400 Gnz/s, 1.538 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004717 seconds (0.401 Gnz/s, 1.542 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004730 seconds (0.400 Gnz/s, 1.538 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004710 seconds (0.402 Gnz/s, 1.544 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004728 seconds (0.400 Gnz/s, 1.538 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004710 seconds (0.402 Gnz/s, 1.544 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004731 seconds (0.400 Gnz/s, 1.537 Gflop/s, 10.0 to 15.9 GB/s)
gemv: 0.004741 seconds (0.399 Gnz/s, 1.534 Gflop/s, 9.9 to 15.8 GB/s)
gemv: 0.004776 seconds (0.396 Gnz/s, 1.523 Gflop/s, 9.9 to 15.7 GB/s)
gemv: 0.004748 seconds (0.398 Gnz/s, 1.532 Gflop/s, 9.9 to 15.8 GB/s)
gemv: 0.004772 seconds (0.396 Gnz/s, 1.524 Gflop/s, 9.9 to 15.7 GB/s)
gemv: 0.004744 seconds (0.399 Gnz/s, 1.533 Gflop/s, 9.9 to 15.8 GB/s)
gemv: 0.004763 seconds (0.397 Gnz/s, 1.527 Gflop/s, 9.9 to 15.8 GB/s)
