
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 4.743359 seconds (29.5 MB/s)
csr_from_coo: 0.076866 seconds, 42138 rows, 42138 columns, 4413449 nonzeros, 1 to 209 nonzeros per row, 1 threads, 42138 to 42138 rows per thread, 4413449 to 4413449 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
gemv (warmup): 0.002322 seconds (1.901 Gnz/s, 3.802 Gflop/s, 23.2 to 38.3 GB/s)
gemv (warmup): 0.002266 seconds (1.948 Gnz/s, 3.895 Gflop/s, 23.8 to 39.2 GB/s)
gemv (warmup): 0.002266 seconds (1.948 Gnz/s, 3.896 Gflop/s, 23.8 to 39.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002266 seconds (1.948 Gnz/s, 3.895 Gflop/s, 23.8 to 39.2 GB/s)
gemv: 0.002284 seconds (1.932 Gnz/s, 3.864 Gflop/s, 23.6 to 38.9 GB/s)
gemv: 0.002266 seconds (1.947 Gnz/s, 3.895 Gflop/s, 23.8 to 39.2 GB/s)
gemv: 0.002265 seconds (1.948 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002266 seconds (1.948 Gnz/s, 3.895 Gflop/s, 23.8 to 39.2 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002266 seconds (1.947 Gnz/s, 3.895 Gflop/s, 23.8 to 39.2 GB/s)
gemv: 0.002264 seconds (1.950 Gnz/s, 3.899 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.948 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.898 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002280 seconds (1.936 Gnz/s, 3.871 Gflop/s, 23.7 to 39.0 GB/s)
gemv: 0.002266 seconds (1.948 Gnz/s, 3.896 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002266 seconds (1.948 Gnz/s, 3.895 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002283 seconds (1.933 Gnz/s, 3.866 Gflop/s, 23.6 to 39.0 GB/s)
gemv: 0.002264 seconds (1.949 Gnz/s, 3.898 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002266 seconds (1.947 Gnz/s, 3.895 Gflop/s, 23.8 to 39.2 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002283 seconds (1.933 Gnz/s, 3.866 Gflop/s, 23.6 to 39.0 GB/s)
gemv: 0.002264 seconds (1.949 Gnz/s, 3.898 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.948 Gnz/s, 3.896 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.898 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002284 seconds (1.933 Gnz/s, 3.865 Gflop/s, 23.6 to 38.9 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.948 Gnz/s, 3.897 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.898 Gflop/s, 23.8 to 39.3 GB/s)
gemv: 0.002281 seconds (1.935 Gnz/s, 3.870 Gflop/s, 23.7 to 39.0 GB/s)
gemv: 0.002265 seconds (1.949 Gnz/s, 3.898 Gflop/s, 23.8 to 39.3 GB/s)
