
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.231700 seconds (23.3 MB/s)
csr_from_coo: 0.023523 seconds, 100000 rows, 100000 columns, 1002396 nonzeros, 0 to 25 nonzeros per row, 1 threads, 100000 to 100000 rows per thread, 1002396 to 1002396 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.005604 seconds (0.089 Gnz/s, 0.358 Gflop/s, 2.6 to 3.9 GB/s)
gemv (warmup): 0.005348 seconds (0.094 Gnz/s, 0.375 Gflop/s, 2.7 to 4.0 GB/s)
gemv (warmup): 0.005321 seconds (0.094 Gnz/s, 0.377 Gflop/s, 2.7 to 4.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005349 seconds (0.094 Gnz/s, 0.375 Gflop/s, 2.7 to 4.0 GB/s)
gemv: 0.005334 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005321 seconds (0.094 Gnz/s, 0.377 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005336 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005317 seconds (0.094 Gnz/s, 0.377 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005331 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005315 seconds (0.094 Gnz/s, 0.377 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005335 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005333 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005319 seconds (0.094 Gnz/s, 0.377 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005333 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005318 seconds (0.094 Gnz/s, 0.377 Gflop/s, 2.7 to 4.1 GB/s)
gemv: 0.005328 seconds (0.094 Gnz/s, 0.376 Gflop/s, 2.7 to 4.1 GB/s)
