
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.444731 seconds (25.6 MB/s)
csr_from_coo: 0.053543 seconds, 299067 rows, 299067 columns, 1955352 nonzeros, 1 to 336 nonzeros per row, 1 threads, 299067 to 299067 rows per thread, 1955352 to 1955352 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.014970 seconds (0.065 Gnz/s, 0.261 Gflop/s, 2.0 to 2.9 GB/s)
gemv (warmup): 0.014750 seconds (0.066 Gnz/s, 0.265 Gflop/s, 2.1 to 3.0 GB/s)
gemv (warmup): 0.014775 seconds (0.066 Gnz/s, 0.265 Gflop/s, 2.1 to 3.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.014794 seconds (0.066 Gnz/s, 0.264 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014802 seconds (0.066 Gnz/s, 0.264 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014845 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014864 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014856 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014857 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014855 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014863 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014860 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014860 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014875 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
gemv: 0.014872 seconds (0.066 Gnz/s, 0.263 Gflop/s, 2.1 to 3.0 GB/s)
