
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.434896 seconds (24.6 MB/s)
csr_from_coo: 0.025604 seconds, 240116 rows, 240116 columns, 1193966 nonzeros, 1 to 89 nonzeros per row, 1 threads, 240116 to 240116 rows per thread, 1193966 to 1193966 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.007362 seconds (0.081 Gnz/s, 0.324 Gflop/s, 2.7 to 3.8 GB/s)
gemv (warmup): 0.007090 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv (warmup): 0.007078 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007119 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007107 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007092 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007105 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007112 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007095 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007100 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007094 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007090 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007077 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007093 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007107 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007106 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007091 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007105 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007119 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007097 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007118 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007109 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007110 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007091 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007099 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007109 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007114 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007097 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007107 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007107 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007094 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007097 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007105 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007105 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007094 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007101 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007113 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007093 seconds (0.084 Gnz/s, 0.337 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007109 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007100 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007102 seconds (0.084 Gnz/s, 0.336 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007127 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007158 seconds (0.083 Gnz/s, 0.334 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007173 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007161 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007149 seconds (0.084 Gnz/s, 0.334 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007166 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007161 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007138 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007150 seconds (0.083 Gnz/s, 0.334 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007161 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007156 seconds (0.083 Gnz/s, 0.334 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007133 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007159 seconds (0.083 Gnz/s, 0.334 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007152 seconds (0.083 Gnz/s, 0.334 Gflop/s, 2.8 to 3.9 GB/s)
gemv: 0.007161 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.8 to 3.9 GB/s)
