
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.352238 seconds (27.1 MB/s)
csr_from_coo: 0.030151 seconds, 262144 rows, 262144 columns, 1572792 nonzeros, 3 to 21 nonzeros per row, 1 threads, 262144 to 262144 rows per thread, 1572792 to 1572792 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.007426 seconds (0.106 Gnz/s, 0.424 Gflop/s, 3.4 to 4.8 GB/s)
gemv (warmup): 0.007157 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
gemv (warmup): 0.007144 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007183 seconds (0.109 Gnz/s, 0.438 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007171 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007151 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007160 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007173 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007162 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007153 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007168 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007167 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007151 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007167 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007174 seconds (0.110 Gnz/s, 0.438 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007170 seconds (0.110 Gnz/s, 0.439 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007148 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
gemv: 0.007152 seconds (0.110 Gnz/s, 0.440 Gflop/s, 3.5 to 5.0 GB/s)
