
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.740801 seconds (28.1 MB/s)
csr_from_coo: 0.126659 seconds, 18000 rows, 18000 columns, 6897316 nonzeros, 130 to 514 nonzeros per row, 1 threads, 18000 to 18000 rows per thread, 6897316 to 6897316 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (7 L2 ways)
gemv (warmup): 0.003448 seconds (1.003 Gnz/s, 4.000 Gflop/s, 24.1 to 40.1 GB/s)
gemv (warmup): 0.003345 seconds (1.034 Gnz/s, 4.124 Gflop/s, 24.9 to 41.3 GB/s)
gemv (warmup): 0.003419 seconds (1.011 Gnz/s, 4.035 Gflop/s, 24.3 to 40.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003380 seconds (1.023 Gnz/s, 4.081 Gflop/s, 24.6 to 40.9 GB/s)
gemv: 0.003359 seconds (1.029 Gnz/s, 4.106 Gflop/s, 24.8 to 41.1 GB/s)
gemv: 0.003357 seconds (1.030 Gnz/s, 4.109 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003350 seconds (1.032 Gnz/s, 4.118 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003354 seconds (1.031 Gnz/s, 4.113 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003362 seconds (1.029 Gnz/s, 4.104 Gflop/s, 24.8 to 41.1 GB/s)
gemv: 0.003352 seconds (1.032 Gnz/s, 4.116 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003347 seconds (1.033 Gnz/s, 4.122 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003365 seconds (1.027 Gnz/s, 4.099 Gflop/s, 24.7 to 41.1 GB/s)
gemv: 0.003351 seconds (1.032 Gnz/s, 4.117 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003349 seconds (1.033 Gnz/s, 4.119 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003359 seconds (1.029 Gnz/s, 4.106 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003345 seconds (1.034 Gnz/s, 4.124 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003345 seconds (1.034 Gnz/s, 4.123 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003350 seconds (1.032 Gnz/s, 4.118 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003347 seconds (1.033 Gnz/s, 4.122 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003364 seconds (1.028 Gnz/s, 4.100 Gflop/s, 24.7 to 41.1 GB/s)
gemv: 0.003348 seconds (1.033 Gnz/s, 4.120 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003365 seconds (1.028 Gnz/s, 4.100 Gflop/s, 24.7 to 41.1 GB/s)
gemv: 0.003358 seconds (1.030 Gnz/s, 4.108 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003355 seconds (1.031 Gnz/s, 4.112 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003370 seconds (1.026 Gnz/s, 4.093 Gflop/s, 24.7 to 41.0 GB/s)
gemv: 0.003359 seconds (1.029 Gnz/s, 4.107 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003344 seconds (1.034 Gnz/s, 4.125 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003345 seconds (1.034 Gnz/s, 4.124 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003357 seconds (1.030 Gnz/s, 4.109 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003366 seconds (1.027 Gnz/s, 4.098 Gflop/s, 24.7 to 41.1 GB/s)
gemv: 0.003349 seconds (1.032 Gnz/s, 4.119 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003359 seconds (1.029 Gnz/s, 4.106 Gflop/s, 24.8 to 41.1 GB/s)
gemv: 0.003348 seconds (1.033 Gnz/s, 4.121 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003357 seconds (1.030 Gnz/s, 4.109 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003370 seconds (1.026 Gnz/s, 4.093 Gflop/s, 24.7 to 41.0 GB/s)
gemv: 0.003345 seconds (1.034 Gnz/s, 4.124 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003345 seconds (1.034 Gnz/s, 4.124 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003358 seconds (1.030 Gnz/s, 4.108 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003355 seconds (1.031 Gnz/s, 4.112 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003347 seconds (1.033 Gnz/s, 4.122 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003364 seconds (1.028 Gnz/s, 4.101 Gflop/s, 24.7 to 41.1 GB/s)
gemv: 0.003355 seconds (1.031 Gnz/s, 4.112 Gflop/s, 24.8 to 41.2 GB/s)
gemv: 0.003349 seconds (1.032 Gnz/s, 4.119 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003364 seconds (1.028 Gnz/s, 4.101 Gflop/s, 24.7 to 41.1 GB/s)
gemv: 0.003349 seconds (1.032 Gnz/s, 4.119 Gflop/s, 24.8 to 41.3 GB/s)
gemv: 0.003370 seconds (1.026 Gnz/s, 4.093 Gflop/s, 24.7 to 41.0 GB/s)
gemv: 0.003393 seconds (1.019 Gnz/s, 4.065 Gflop/s, 24.5 to 40.7 GB/s)
gemv: 0.003345 seconds (1.034 Gnz/s, 4.124 Gflop/s, 24.9 to 41.3 GB/s)
gemv: 0.003369 seconds (1.026 Gnz/s, 4.094 Gflop/s, 24.7 to 41.0 GB/s)
gemv: 0.003384 seconds (1.022 Gnz/s, 4.076 Gflop/s, 24.6 to 40.8 GB/s)
gemv: 0.003346 seconds (1.033 Gnz/s, 4.122 Gflop/s, 24.9 to 41.3 GB/s)
