
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 4.731972 seconds (29.5 MB/s)
csr_from_coo: 0.075927 seconds, 42138 rows, 42138 columns, 4413449 nonzeros, 1 to 209 nonzeros per row, 1 threads, 42138 to 42138 rows per thread, 4413449 to 4413449 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.002279 seconds (1.937 Gnz/s, 3.873 Gflop/s, 23.7 to 39.0 GB/s)
gemv (warmup): 0.002242 seconds (1.969 Gnz/s, 3.937 Gflop/s, 24.1 to 39.7 GB/s)
gemv (warmup): 0.002246 seconds (1.965 Gnz/s, 3.930 Gflop/s, 24.0 to 39.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002243 seconds (1.968 Gnz/s, 3.935 Gflop/s, 24.1 to 39.7 GB/s)
gemv: 0.002252 seconds (1.960 Gnz/s, 3.920 Gflop/s, 24.0 to 39.5 GB/s)
gemv: 0.002247 seconds (1.964 Gnz/s, 3.929 Gflop/s, 24.0 to 39.6 GB/s)
gemv: 0.002241 seconds (1.969 Gnz/s, 3.938 Gflop/s, 24.1 to 39.7 GB/s)
gemv: 0.002244 seconds (1.967 Gnz/s, 3.934 Gflop/s, 24.1 to 39.6 GB/s)
gemv: 0.002243 seconds (1.968 Gnz/s, 3.935 Gflop/s, 24.1 to 39.7 GB/s)
gemv: 0.002254 seconds (1.958 Gnz/s, 3.916 Gflop/s, 23.9 to 39.5 GB/s)
gemv: 0.002242 seconds (1.969 Gnz/s, 3.937 Gflop/s, 24.1 to 39.7 GB/s)
gemv: 0.002243 seconds (1.968 Gnz/s, 3.936 Gflop/s, 24.1 to 39.7 GB/s)
gemv: 0.002242 seconds (1.968 Gnz/s, 3.936 Gflop/s, 24.1 to 39.7 GB/s)
gemv: 0.002254 seconds (1.958 Gnz/s, 3.916 Gflop/s, 23.9 to 39.5 GB/s)
gemv: 0.002240 seconds (1.971 Gnz/s, 3.941 Gflop/s, 24.1 to 39.7 GB/s)
