
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.066649 seconds (27.3 MB/s)
csr_from_coo: 0.181030 seconds, 66463 rows, 66463 columns, 10352819 nonzeros, 4 to 66395 nonzeros per row, 1 threads, 66463 to 66463 rows per thread, 10352819 to 10352819 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.005016 seconds (1.039 Gnz/s, 4.128 Gflop/s, 25.1 to 41.5 GB/s)
gemv (warmup): 0.004962 seconds (1.050 Gnz/s, 4.173 Gflop/s, 25.4 to 41.9 GB/s)
gemv (warmup): 0.004956 seconds (1.051 Gnz/s, 4.178 Gflop/s, 25.4 to 42.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004978 seconds (1.047 Gnz/s, 4.160 Gflop/s, 25.3 to 41.8 GB/s)
gemv: 0.004974 seconds (1.047 Gnz/s, 4.162 Gflop/s, 25.3 to 41.8 GB/s)
gemv: 0.004974 seconds (1.047 Gnz/s, 4.162 Gflop/s, 25.3 to 41.8 GB/s)
gemv: 0.004959 seconds (1.051 Gnz/s, 4.175 Gflop/s, 25.4 to 42.0 GB/s)
gemv: 0.004976 seconds (1.047 Gnz/s, 4.161 Gflop/s, 25.3 to 41.8 GB/s)
gemv: 0.004955 seconds (1.051 Gnz/s, 4.178 Gflop/s, 25.4 to 42.0 GB/s)
gemv: 0.004972 seconds (1.048 Gnz/s, 4.164 Gflop/s, 25.3 to 41.9 GB/s)
gemv: 0.004949 seconds (1.053 Gnz/s, 4.183 Gflop/s, 25.4 to 42.0 GB/s)
gemv: 0.004976 seconds (1.047 Gnz/s, 4.161 Gflop/s, 25.3 to 41.8 GB/s)
gemv: 0.004959 seconds (1.051 Gnz/s, 4.176 Gflop/s, 25.4 to 42.0 GB/s)
