
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 10.524354 seconds (27.1 MB/s)
csr_from_coo: 0.227077 seconds, 503625 rows, 503625 columns, 17550675 nonzeros, 15 to 35 nonzeros per row, 1 threads, 503625 to 503625 rows per thread, 17550675 to 17550675 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.021139 seconds (0.427 Gnz/s, 1.660 Gflop/s, 10.5 to 17.0 GB/s)
gemv (warmup): 0.022535 seconds (0.401 Gnz/s, 1.558 Gflop/s, 9.9 to 15.9 GB/s)
gemv (warmup): 0.023146 seconds (0.390 Gnz/s, 1.517 Gflop/s, 9.6 to 15.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.023211 seconds (0.389 Gnz/s, 1.512 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.023137 seconds (0.390 Gnz/s, 1.517 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.023203 seconds (0.389 Gnz/s, 1.513 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.023168 seconds (0.390 Gnz/s, 1.515 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.023235 seconds (0.389 Gnz/s, 1.511 Gflop/s, 9.6 to 15.5 GB/s)
gemv: 0.024921 seconds (0.362 Gnz/s, 1.409 Gflop/s, 8.9 to 14.4 GB/s)
gemv: 0.024815 seconds (0.364 Gnz/s, 1.415 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.024827 seconds (0.364 Gnz/s, 1.414 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.025047 seconds (0.360 Gnz/s, 1.401 Gflop/s, 8.9 to 14.3 GB/s)
gemv: 0.024815 seconds (0.364 Gnz/s, 1.415 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.024867 seconds (0.363 Gnz/s, 1.412 Gflop/s, 9.0 to 14.4 GB/s)
gemv: 0.024804 seconds (0.364 Gnz/s, 1.415 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.024804 seconds (0.364 Gnz/s, 1.415 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.024813 seconds (0.364 Gnz/s, 1.415 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.024853 seconds (0.363 Gnz/s, 1.412 Gflop/s, 9.0 to 14.4 GB/s)
gemv: 0.024779 seconds (0.364 Gnz/s, 1.417 Gflop/s, 9.0 to 14.5 GB/s)
gemv: 0.033826 seconds (0.267 Gnz/s, 1.038 Gflop/s, 6.6 to 10.6 GB/s)
gemv: 0.033678 seconds (0.268 Gnz/s, 1.042 Gflop/s, 6.6 to 10.7 GB/s)
gemv: 0.032937 seconds (0.274 Gnz/s, 1.066 Gflop/s, 6.8 to 10.9 GB/s)
