
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.303966 seconds (27.7 MB/s)
csr_from_coo: 0.026471 seconds, 60740 rows, 60740 columns, 2035281 nonzeros, 8 to 63 nonzeros per row, 1 threads, 60740 to 60740 rows per thread, 2035281 to 2035281 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.003350 seconds (0.608 Gnz/s, 1.215 Gflop/s, 7.7 to 12.4 GB/s)
gemv (warmup): 0.003312 seconds (0.615 Gnz/s, 1.229 Gflop/s, 7.8 to 12.6 GB/s)
gemv (warmup): 0.003345 seconds (0.609 Gnz/s, 1.217 Gflop/s, 7.7 to 12.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003382 seconds (0.602 Gnz/s, 1.203 Gflop/s, 7.7 to 12.3 GB/s)
gemv: 0.003389 seconds (0.601 Gnz/s, 1.201 Gflop/s, 7.6 to 12.3 GB/s)
gemv: 0.003405 seconds (0.598 Gnz/s, 1.195 Gflop/s, 7.6 to 12.2 GB/s)
gemv: 0.003408 seconds (0.597 Gnz/s, 1.194 Gflop/s, 7.6 to 12.2 GB/s)
gemv: 0.003423 seconds (0.595 Gnz/s, 1.189 Gflop/s, 7.6 to 12.2 GB/s)
gemv: 0.003436 seconds (0.592 Gnz/s, 1.185 Gflop/s, 7.5 to 12.1 GB/s)
gemv: 0.003414 seconds (0.596 Gnz/s, 1.192 Gflop/s, 7.6 to 12.2 GB/s)
gemv: 0.003431 seconds (0.593 Gnz/s, 1.187 Gflop/s, 7.5 to 12.1 GB/s)
gemv: 0.003457 seconds (0.589 Gnz/s, 1.177 Gflop/s, 7.5 to 12.1 GB/s)
gemv: 0.003478 seconds (0.585 Gnz/s, 1.170 Gflop/s, 7.4 to 12.0 GB/s)
gemv: 0.003488 seconds (0.583 Gnz/s, 1.167 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003515 seconds (0.579 Gnz/s, 1.158 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003516 seconds (0.579 Gnz/s, 1.158 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003534 seconds (0.576 Gnz/s, 1.152 Gflop/s, 7.3 to 11.8 GB/s)
gemv: 0.003517 seconds (0.579 Gnz/s, 1.157 Gflop/s, 7.4 to 11.8 GB/s)
gemv: 0.003516 seconds (0.579 Gnz/s, 1.158 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003520 seconds (0.578 Gnz/s, 1.156 Gflop/s, 7.4 to 11.8 GB/s)
gemv: 0.003497 seconds (0.582 Gnz/s, 1.164 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003512 seconds (0.580 Gnz/s, 1.159 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003601 seconds (0.565 Gnz/s, 1.130 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003686 seconds (0.552 Gnz/s, 1.104 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003681 seconds (0.553 Gnz/s, 1.106 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003660 seconds (0.556 Gnz/s, 1.112 Gflop/s, 7.1 to 11.4 GB/s)
gemv: 0.003679 seconds (0.553 Gnz/s, 1.107 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003680 seconds (0.553 Gnz/s, 1.106 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003670 seconds (0.555 Gnz/s, 1.109 Gflop/s, 7.1 to 11.4 GB/s)
gemv: 0.003678 seconds (0.553 Gnz/s, 1.107 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003688 seconds (0.552 Gnz/s, 1.104 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003675 seconds (0.554 Gnz/s, 1.108 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003700 seconds (0.550 Gnz/s, 1.100 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003669 seconds (0.555 Gnz/s, 1.110 Gflop/s, 7.1 to 11.4 GB/s)
gemv: 0.003692 seconds (0.551 Gnz/s, 1.103 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.004193 seconds (0.485 Gnz/s, 0.971 Gflop/s, 6.2 to 9.9 GB/s)
gemv: 0.004893 seconds (0.416 Gnz/s, 0.832 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004883 seconds (0.417 Gnz/s, 0.834 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004846 seconds (0.420 Gnz/s, 0.840 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004847 seconds (0.420 Gnz/s, 0.840 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004829 seconds (0.421 Gnz/s, 0.843 Gflop/s, 5.4 to 8.6 GB/s)
gemv: 0.004848 seconds (0.420 Gnz/s, 0.840 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004838 seconds (0.421 Gnz/s, 0.841 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004858 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004847 seconds (0.420 Gnz/s, 0.840 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004857 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004841 seconds (0.420 Gnz/s, 0.841 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004858 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004855 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004865 seconds (0.418 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004820 seconds (0.422 Gnz/s, 0.844 Gflop/s, 5.4 to 8.6 GB/s)
gemv: 0.004861 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004840 seconds (0.421 Gnz/s, 0.841 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004863 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004845 seconds (0.420 Gnz/s, 0.840 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004841 seconds (0.420 Gnz/s, 0.841 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004820 seconds (0.422 Gnz/s, 0.844 Gflop/s, 5.4 to 8.6 GB/s)
gemv: 0.004849 seconds (0.420 Gnz/s, 0.839 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004816 seconds (0.423 Gnz/s, 0.845 Gflop/s, 5.4 to 8.7 GB/s)
gemv: 0.004839 seconds (0.421 Gnz/s, 0.841 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004833 seconds (0.421 Gnz/s, 0.842 Gflop/s, 5.4 to 8.6 GB/s)
gemv: 0.004915 seconds (0.414 Gnz/s, 0.828 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004863 seconds (0.419 Gnz/s, 0.837 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004846 seconds (0.420 Gnz/s, 0.840 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004824 seconds (0.422 Gnz/s, 0.844 Gflop/s, 5.4 to 8.6 GB/s)
gemv: 0.004940 seconds (0.412 Gnz/s, 0.824 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004912 seconds (0.414 Gnz/s, 0.829 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004953 seconds (0.411 Gnz/s, 0.822 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004889 seconds (0.416 Gnz/s, 0.833 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004934 seconds (0.412 Gnz/s, 0.825 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004902 seconds (0.415 Gnz/s, 0.830 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004897 seconds (0.416 Gnz/s, 0.831 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004867 seconds (0.418 Gnz/s, 0.836 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004893 seconds (0.416 Gnz/s, 0.832 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004857 seconds (0.419 Gnz/s, 0.838 Gflop/s, 5.3 to 8.6 GB/s)
gemv: 0.004894 seconds (0.416 Gnz/s, 0.832 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004875 seconds (0.418 Gnz/s, 0.835 Gflop/s, 5.3 to 8.5 GB/s)
gemv: 0.004960 seconds (0.410 Gnz/s, 0.821 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004935 seconds (0.412 Gnz/s, 0.825 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004950 seconds (0.411 Gnz/s, 0.822 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004938 seconds (0.412 Gnz/s, 0.824 Gflop/s, 5.2 to 8.4 GB/s)
gemv: 0.004951 seconds (0.411 Gnz/s, 0.822 Gflop/s, 5.2 to 8.4 GB/s)
