
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 4.121444 seconds (28.3 MB/s)
csr_from_coo: 0.056538 seconds, 96307 rows, 96307 columns, 3599932 nonzeros, 6 to 59 nonzeros per row, 1 threads, 96307 to 96307 rows per thread, 3599932 to 3599932 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (14 L2 ways)
gemv (warmup): 0.004234 seconds (0.850 Gnz/s, 1.700 Gflop/s, 10.7 to 17.4 GB/s)
gemv (warmup): 0.004302 seconds (0.837 Gnz/s, 1.674 Gflop/s, 10.6 to 17.1 GB/s)
gemv (warmup): 0.004263 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.7 to 17.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004273 seconds (0.842 Gnz/s, 1.685 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004258 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004258 seconds (0.845 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004279 seconds (0.841 Gnz/s, 1.683 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004264 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004289 seconds (0.839 Gnz/s, 1.679 Gflop/s, 10.6 to 17.1 GB/s)
gemv: 0.004266 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004274 seconds (0.842 Gnz/s, 1.685 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004263 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004279 seconds (0.841 Gnz/s, 1.683 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004262 seconds (0.845 Gnz/s, 1.689 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004258 seconds (0.845 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004276 seconds (0.842 Gnz/s, 1.684 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004264 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004280 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004263 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004280 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004262 seconds (0.845 Gnz/s, 1.689 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004257 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004277 seconds (0.842 Gnz/s, 1.683 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004260 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004279 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004266 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004281 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004257 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004279 seconds (0.841 Gnz/s, 1.683 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004266 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004260 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004282 seconds (0.841 Gnz/s, 1.681 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004265 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004283 seconds (0.841 Gnz/s, 1.681 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004261 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004289 seconds (0.839 Gnz/s, 1.679 Gflop/s, 10.6 to 17.1 GB/s)
gemv: 0.004259 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004280 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004260 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004267 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004274 seconds (0.842 Gnz/s, 1.684 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004261 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004282 seconds (0.841 Gnz/s, 1.681 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004265 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004280 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004258 seconds (0.845 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004263 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004282 seconds (0.841 Gnz/s, 1.681 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004258 seconds (0.845 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004284 seconds (0.840 Gnz/s, 1.681 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004257 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004278 seconds (0.842 Gnz/s, 1.683 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004260 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004275 seconds (0.842 Gnz/s, 1.684 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004257 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004258 seconds (0.845 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004275 seconds (0.842 Gnz/s, 1.684 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004260 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004285 seconds (0.840 Gnz/s, 1.680 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004262 seconds (0.845 Gnz/s, 1.689 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004281 seconds (0.841 Gnz/s, 1.682 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004264 seconds (0.844 Gnz/s, 1.689 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004279 seconds (0.841 Gnz/s, 1.683 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004266 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
gemv: 0.004257 seconds (0.846 Gnz/s, 1.691 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004276 seconds (0.842 Gnz/s, 1.684 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004260 seconds (0.845 Gnz/s, 1.690 Gflop/s, 10.7 to 17.3 GB/s)
gemv: 0.004275 seconds (0.842 Gnz/s, 1.684 Gflop/s, 10.6 to 17.2 GB/s)
gemv: 0.004265 seconds (0.844 Gnz/s, 1.688 Gflop/s, 10.7 to 17.2 GB/s)
