
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.646068 seconds (25.3 MB/s)
csr_from_coo: 0.054093 seconds, 22209 rows, 22209 columns, 3226671 nonzeros, 39 to 267 nonzeros per row, 1 threads, 22209 to 22209 rows per thread, 3226671 to 3226671 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways)
gemv (warmup): 0.001883 seconds (0.863 Gnz/s, 3.427 Gflop/s, 20.8 to 34.5 GB/s)
gemv (warmup): 0.001847 seconds (0.880 Gnz/s, 3.495 Gflop/s, 21.3 to 35.1 GB/s)
gemv (warmup): 0.001865 seconds (0.871 Gnz/s, 3.460 Gflop/s, 21.0 to 34.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001848 seconds (0.879 Gnz/s, 3.492 Gflop/s, 21.2 to 35.1 GB/s)
gemv: 0.001847 seconds (0.879 Gnz/s, 3.494 Gflop/s, 21.2 to 35.1 GB/s)
gemv: 0.001893 seconds (0.858 Gnz/s, 3.408 Gflop/s, 20.7 to 34.3 GB/s)
gemv: 0.001847 seconds (0.879 Gnz/s, 3.494 Gflop/s, 21.3 to 35.1 GB/s)
gemv: 0.001858 seconds (0.874 Gnz/s, 3.474 Gflop/s, 21.1 to 34.9 GB/s)
gemv: 0.001846 seconds (0.880 Gnz/s, 3.496 Gflop/s, 21.3 to 35.2 GB/s)
gemv: 0.001846 seconds (0.880 Gnz/s, 3.496 Gflop/s, 21.3 to 35.1 GB/s)
gemv: 0.001848 seconds (0.879 Gnz/s, 3.492 Gflop/s, 21.2 to 35.1 GB/s)
gemv: 0.001847 seconds (0.879 Gnz/s, 3.493 Gflop/s, 21.2 to 35.1 GB/s)
