
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.864567 seconds (26.5 MB/s)
csr_from_coo: 0.022783 seconds, 62424 rows, 62424 columns, 1717792 nonzeros, 16 to 44 nonzeros per row, 1 threads, 62424 to 62424 rows per thread, 1717792 to 1717792 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.002851 seconds (0.603 Gnz/s, 1.205 Gflop/s, 7.8 to 12.4 GB/s)
gemv (warmup): 0.002874 seconds (0.598 Gnz/s, 1.195 Gflop/s, 7.7 to 12.3 GB/s)
gemv (warmup): 0.002862 seconds (0.600 Gnz/s, 1.200 Gflop/s, 7.7 to 12.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002858 seconds (0.601 Gnz/s, 1.202 Gflop/s, 7.7 to 12.4 GB/s)
gemv: 0.002925 seconds (0.587 Gnz/s, 1.174 Gflop/s, 7.6 to 12.1 GB/s)
gemv: 0.002962 seconds (0.580 Gnz/s, 1.160 Gflop/s, 7.5 to 11.9 GB/s)
gemv: 0.002954 seconds (0.582 Gnz/s, 1.163 Gflop/s, 7.5 to 12.0 GB/s)
gemv: 0.002974 seconds (0.578 Gnz/s, 1.155 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.002955 seconds (0.581 Gnz/s, 1.163 Gflop/s, 7.5 to 12.0 GB/s)
gemv: 0.002964 seconds (0.580 Gnz/s, 1.159 Gflop/s, 7.5 to 11.9 GB/s)
gemv: 0.002984 seconds (0.576 Gnz/s, 1.151 Gflop/s, 7.4 to 11.8 GB/s)
gemv: 0.002964 seconds (0.580 Gnz/s, 1.159 Gflop/s, 7.5 to 11.9 GB/s)
gemv: 0.002974 seconds (0.578 Gnz/s, 1.155 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.002974 seconds (0.578 Gnz/s, 1.155 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.002983 seconds (0.576 Gnz/s, 1.152 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.002985 seconds (0.575 Gnz/s, 1.151 Gflop/s, 7.4 to 11.8 GB/s)
gemv: 0.002975 seconds (0.577 Gnz/s, 1.155 Gflop/s, 7.4 to 11.9 GB/s)
gemv: 0.003053 seconds (0.563 Gnz/s, 1.125 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003040 seconds (0.565 Gnz/s, 1.130 Gflop/s, 7.3 to 11.6 GB/s)
gemv: 0.003045 seconds (0.564 Gnz/s, 1.128 Gflop/s, 7.3 to 11.6 GB/s)
gemv: 0.003058 seconds (0.562 Gnz/s, 1.124 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003047 seconds (0.564 Gnz/s, 1.128 Gflop/s, 7.3 to 11.6 GB/s)
gemv: 0.003043 seconds (0.564 Gnz/s, 1.129 Gflop/s, 7.3 to 11.6 GB/s)
gemv: 0.003068 seconds (0.560 Gnz/s, 1.120 Gflop/s, 7.2 to 11.5 GB/s)
gemv: 0.003050 seconds (0.563 Gnz/s, 1.126 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003051 seconds (0.563 Gnz/s, 1.126 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003064 seconds (0.561 Gnz/s, 1.121 Gflop/s, 7.2 to 11.5 GB/s)
gemv: 0.003059 seconds (0.561 Gnz/s, 1.123 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003051 seconds (0.563 Gnz/s, 1.126 Gflop/s, 7.2 to 11.6 GB/s)
gemv: 0.003076 seconds (0.558 Gnz/s, 1.117 Gflop/s, 7.2 to 11.5 GB/s)
gemv: 0.003127 seconds (0.549 Gnz/s, 1.099 Gflop/s, 7.1 to 11.3 GB/s)
gemv: 0.003108 seconds (0.553 Gnz/s, 1.105 Gflop/s, 7.1 to 11.4 GB/s)
gemv: 0.003140 seconds (0.547 Gnz/s, 1.094 Gflop/s, 7.0 to 11.3 GB/s)
gemv: 0.003186 seconds (0.539 Gnz/s, 1.078 Gflop/s, 6.9 to 11.1 GB/s)
gemv: 0.003169 seconds (0.542 Gnz/s, 1.084 Gflop/s, 7.0 to 11.2 GB/s)
gemv: 0.003187 seconds (0.539 Gnz/s, 1.078 Gflop/s, 6.9 to 11.1 GB/s)
gemv: 0.003186 seconds (0.539 Gnz/s, 1.078 Gflop/s, 6.9 to 11.1 GB/s)
gemv: 0.003184 seconds (0.540 Gnz/s, 1.079 Gflop/s, 6.9 to 11.1 GB/s)
gemv: 0.003212 seconds (0.535 Gnz/s, 1.070 Gflop/s, 6.9 to 11.0 GB/s)
gemv: 0.003226 seconds (0.532 Gnz/s, 1.065 Gflop/s, 6.9 to 11.0 GB/s)
gemv: 0.003217 seconds (0.534 Gnz/s, 1.068 Gflop/s, 6.9 to 11.0 GB/s)
gemv: 0.003237 seconds (0.531 Gnz/s, 1.061 Gflop/s, 6.8 to 10.9 GB/s)
gemv: 0.003222 seconds (0.533 Gnz/s, 1.066 Gflop/s, 6.9 to 11.0 GB/s)
gemv: 0.003219 seconds (0.534 Gnz/s, 1.067 Gflop/s, 6.9 to 11.0 GB/s)
gemv: 0.003240 seconds (0.530 Gnz/s, 1.060 Gflop/s, 6.8 to 10.9 GB/s)
gemv: 0.003265 seconds (0.526 Gnz/s, 1.052 Gflop/s, 6.8 to 10.8 GB/s)
gemv: 0.003256 seconds (0.528 Gnz/s, 1.055 Gflop/s, 6.8 to 10.9 GB/s)
gemv: 0.003280 seconds (0.524 Gnz/s, 1.047 Gflop/s, 6.7 to 10.8 GB/s)
gemv: 0.003274 seconds (0.525 Gnz/s, 1.049 Gflop/s, 6.8 to 10.8 GB/s)
gemv: 0.003275 seconds (0.524 Gnz/s, 1.049 Gflop/s, 6.8 to 10.8 GB/s)
gemv: 0.003266 seconds (0.526 Gnz/s, 1.052 Gflop/s, 6.8 to 10.8 GB/s)
gemv: 0.003252 seconds (0.528 Gnz/s, 1.056 Gflop/s, 6.8 to 10.9 GB/s)
gemv: 0.003262 seconds (0.527 Gnz/s, 1.053 Gflop/s, 6.8 to 10.8 GB/s)
gemv: 0.003355 seconds (0.512 Gnz/s, 1.024 Gflop/s, 6.6 to 10.5 GB/s)
gemv: 0.004177 seconds (0.411 Gnz/s, 0.822 Gflop/s, 5.3 to 8.5 GB/s)
