
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.571360 seconds (27.2 MB/s)
csr_from_coo: 0.016114 seconds, 21200 rows, 21200 columns, 1488768 nonzeros, 32 to 80 nonzeros per row, 1 threads, 21200 to 21200 rows per thread, 1488768 to 1488768 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.000927 seconds (1.607 Gnz/s, 3.214 Gflop/s, 19.8 to 32.5 GB/s)
gemv (warmup): 0.000924 seconds (1.611 Gnz/s, 3.222 Gflop/s, 19.9 to 32.6 GB/s)
gemv (warmup): 0.000923 seconds (1.614 Gnz/s, 3.227 Gflop/s, 19.9 to 32.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.000923 seconds (1.612 Gnz/s, 3.225 Gflop/s, 19.9 to 32.6 GB/s)
gemv: 0.000925 seconds (1.609 Gnz/s, 3.219 Gflop/s, 19.9 to 32.6 GB/s)
gemv: 0.000966 seconds (1.541 Gnz/s, 3.082 Gflop/s, 19.0 to 31.2 GB/s)
gemv: 0.000923 seconds (1.613 Gnz/s, 3.227 Gflop/s, 19.9 to 32.6 GB/s)
gemv: 0.000922 seconds (1.614 Gnz/s, 3.228 Gflop/s, 19.9 to 32.7 GB/s)
gemv: 0.000923 seconds (1.613 Gnz/s, 3.226 Gflop/s, 19.9 to 32.6 GB/s)
gemv: 0.000922 seconds (1.614 Gnz/s, 3.228 Gflop/s, 19.9 to 32.6 GB/s)
gemv: 0.000922 seconds (1.614 Gnz/s, 3.228 Gflop/s, 19.9 to 32.7 GB/s)
gemv: 0.000922 seconds (1.614 Gnz/s, 3.228 Gflop/s, 19.9 to 32.6 GB/s)
