
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.999759 seconds (31.9 MB/s)
csr_from_coo: 0.014006 seconds, 60098 rows, 60098 columns, 1079986 nonzeros, 2 to 32 nonzeros per row, 1 threads, 60098 to 60098 rows per thread, 1079986 to 1079986 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.001489 seconds (0.725 Gnz/s, 1.451 Gflop/s, 9.7 to 15.2 GB/s)
gemv (warmup): 0.001463 seconds (0.738 Gnz/s, 1.476 Gflop/s, 9.8 to 15.4 GB/s)
gemv (warmup): 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001463 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001474 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001474 seconds (0.733 Gnz/s, 1.465 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001463 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001463 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.467 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001463 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.467 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001472 seconds (0.734 Gnz/s, 1.467 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001461 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001463 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001472 seconds (0.734 Gnz/s, 1.468 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001473 seconds (0.733 Gnz/s, 1.466 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001463 seconds (0.738 Gnz/s, 1.477 Gflop/s, 9.8 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.477 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001472 seconds (0.734 Gnz/s, 1.467 Gflop/s, 9.8 to 15.3 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
gemv: 0.001462 seconds (0.739 Gnz/s, 1.478 Gflop/s, 9.9 to 15.4 GB/s)
