
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.211054 seconds (21.9 MB/s)
csr_from_coo: 0.055593 seconds, 121192 rows, 121192 columns, 2624331 nonzeros, 0 to 81 nonzeros per row, 1 threads, 121192 to 121192 rows per thread, 2624331 to 2624331 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (9 L2 ways)
gemv (warmup): 0.004949 seconds (0.275 Gnz/s, 1.060 Gflop/s, 7.0 to 11.0 GB/s)
gemv (warmup): 0.004669 seconds (0.292 Gnz/s, 1.124 Gflop/s, 7.4 to 11.7 GB/s)
gemv (warmup): 0.004640 seconds (0.294 Gnz/s, 1.131 Gflop/s, 7.4 to 11.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004686 seconds (0.291 Gnz/s, 1.120 Gflop/s, 7.3 to 11.6 GB/s)
gemv: 0.004642 seconds (0.293 Gnz/s, 1.131 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004654 seconds (0.293 Gnz/s, 1.128 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004641 seconds (0.294 Gnz/s, 1.131 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004635 seconds (0.294 Gnz/s, 1.132 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004642 seconds (0.293 Gnz/s, 1.131 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004636 seconds (0.294 Gnz/s, 1.132 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004659 seconds (0.292 Gnz/s, 1.127 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004643 seconds (0.293 Gnz/s, 1.130 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004665 seconds (0.292 Gnz/s, 1.125 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004642 seconds (0.293 Gnz/s, 1.131 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004665 seconds (0.292 Gnz/s, 1.125 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004638 seconds (0.294 Gnz/s, 1.132 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004662 seconds (0.292 Gnz/s, 1.126 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004647 seconds (0.293 Gnz/s, 1.129 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004663 seconds (0.292 Gnz/s, 1.126 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004647 seconds (0.293 Gnz/s, 1.129 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004663 seconds (0.292 Gnz/s, 1.126 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004654 seconds (0.293 Gnz/s, 1.128 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004662 seconds (0.292 Gnz/s, 1.126 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004651 seconds (0.293 Gnz/s, 1.129 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004666 seconds (0.292 Gnz/s, 1.125 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004659 seconds (0.292 Gnz/s, 1.127 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004665 seconds (0.292 Gnz/s, 1.125 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004654 seconds (0.293 Gnz/s, 1.128 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004662 seconds (0.292 Gnz/s, 1.126 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004653 seconds (0.293 Gnz/s, 1.128 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004668 seconds (0.292 Gnz/s, 1.124 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004663 seconds (0.292 Gnz/s, 1.126 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004648 seconds (0.293 Gnz/s, 1.129 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004672 seconds (0.292 Gnz/s, 1.124 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004652 seconds (0.293 Gnz/s, 1.128 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004670 seconds (0.292 Gnz/s, 1.124 Gflop/s, 7.4 to 11.7 GB/s)
gemv: 0.004649 seconds (0.293 Gnz/s, 1.129 Gflop/s, 7.4 to 11.7 GB/s)
