
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.842811 seconds (27.6 MB/s)
csr_from_coo: 0.041355 seconds, 50000 rows, 50000 columns, 1548988 nonzeros, 6 to 56 nonzeros per row, 1 threads, 50000 to 50000 rows per thread, 1548988 to 1548988 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.003667 seconds (0.218 Gnz/s, 0.845 Gflop/s, 5.4 to 8.7 GB/s)
gemv (warmup): 0.003565 seconds (0.224 Gnz/s, 0.869 Gflop/s, 5.6 to 8.9 GB/s)
gemv (warmup): 0.003533 seconds (0.226 Gnz/s, 0.877 Gflop/s, 5.6 to 9.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003548 seconds (0.225 Gnz/s, 0.873 Gflop/s, 5.6 to 9.0 GB/s)
gemv: 0.003543 seconds (0.226 Gnz/s, 0.874 Gflop/s, 5.6 to 9.0 GB/s)
gemv: 0.003543 seconds (0.226 Gnz/s, 0.874 Gflop/s, 5.6 to 9.0 GB/s)
gemv: 0.003553 seconds (0.225 Gnz/s, 0.872 Gflop/s, 5.6 to 8.9 GB/s)
gemv: 0.003557 seconds (0.225 Gnz/s, 0.871 Gflop/s, 5.6 to 8.9 GB/s)
gemv: 0.003548 seconds (0.225 Gnz/s, 0.873 Gflop/s, 5.6 to 9.0 GB/s)
gemv: 0.003560 seconds (0.225 Gnz/s, 0.870 Gflop/s, 5.6 to 8.9 GB/s)
gemv: 0.003544 seconds (0.226 Gnz/s, 0.874 Gflop/s, 5.6 to 9.0 GB/s)
gemv: 0.003538 seconds (0.226 Gnz/s, 0.876 Gflop/s, 5.6 to 9.0 GB/s)
