
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 3.231873 seconds (27.2 MB/s)
csr_from_coo: 0.064234 seconds, 204316 rows, 204316 columns, 2846228 nonzeros, 7 to 20 nonzeros per row, 1 threads, 204316 to 204316 rows per thread, 2846228 to 2846228 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways)
gemv (warmup): 0.008637 seconds (0.330 Gnz/s, 0.659 Gflop/s, 4.5 to 7.0 GB/s)
gemv (warmup): 0.007268 seconds (0.392 Gnz/s, 0.783 Gflop/s, 5.4 to 8.3 GB/s)
gemv (warmup): 0.007257 seconds (0.392 Gnz/s, 0.784 Gflop/s, 5.4 to 8.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007341 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007282 seconds (0.391 Gnz/s, 0.782 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007269 seconds (0.392 Gnz/s, 0.783 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007296 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007305 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007324 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007274 seconds (0.391 Gnz/s, 0.783 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007306 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007328 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007299 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007321 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007310 seconds (0.389 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007298 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007283 seconds (0.391 Gnz/s, 0.782 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007291 seconds (0.390 Gnz/s, 0.781 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007289 seconds (0.391 Gnz/s, 0.781 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007286 seconds (0.391 Gnz/s, 0.781 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007300 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007303 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007303 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007304 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007292 seconds (0.390 Gnz/s, 0.781 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007281 seconds (0.391 Gnz/s, 0.782 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007297 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007317 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007301 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007302 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007279 seconds (0.391 Gnz/s, 0.782 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007299 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007298 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007291 seconds (0.390 Gnz/s, 0.781 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007283 seconds (0.391 Gnz/s, 0.782 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007302 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007267 seconds (0.392 Gnz/s, 0.783 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007293 seconds (0.390 Gnz/s, 0.781 Gflop/s, 5.4 to 8.3 GB/s)
gemv: 0.007304 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007342 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007304 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007348 seconds (0.387 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007312 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007324 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007323 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007334 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007298 seconds (0.390 Gnz/s, 0.780 Gflop/s, 5.4 to 8.2 GB/s)
gemv: 0.007334 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007323 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007329 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007320 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007354 seconds (0.387 Gnz/s, 0.774 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007303 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007319 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007310 seconds (0.389 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007348 seconds (0.387 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007328 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007331 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007319 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007324 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007306 seconds (0.390 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007311 seconds (0.389 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007317 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007331 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007331 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007334 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007308 seconds (0.389 Gnz/s, 0.779 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007343 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007326 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007338 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007336 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007342 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007341 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007323 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007332 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007314 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007313 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007315 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007341 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007335 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007320 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007330 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007334 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007325 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007319 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007339 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007320 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007340 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007337 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007348 seconds (0.387 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007330 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007326 seconds (0.389 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007318 seconds (0.389 Gnz/s, 0.778 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007329 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007353 seconds (0.387 Gnz/s, 0.774 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007336 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007351 seconds (0.387 Gnz/s, 0.774 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007332 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007328 seconds (0.388 Gnz/s, 0.777 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007346 seconds (0.387 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007341 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007345 seconds (0.388 Gnz/s, 0.775 Gflop/s, 5.3 to 8.2 GB/s)
gemv: 0.007337 seconds (0.388 Gnz/s, 0.776 Gflop/s, 5.3 to 8.2 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1077687464,1631849897,20434906,286772000,13616892,89600,25838,30446,65298196,1.514214,2201.070986,0.060591,0.012583,4.713387,27.563000,1574.777679,0.334107,0.741389
total,-1,1077687464,1631849897,20434906,286772000,13616892,89600,25838,30446,65298196,1.514214,2201.070986,0.060591,0.012583,4.713387,27.563000,1574.777679,0.334107,0.741389
