
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.617934 seconds (23.8 MB/s)
csr_from_coo: 0.025926 seconds, 118758 rows, 118758 columns, 1893170 nonzeros, 4 to 26 nonzeros per row, 1 threads, 118758 to 118758 rows per thread, 1893170 to 1893170 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.004354 seconds (0.435 Gnz/s, 0.870 Gflop/s, 5.9 to 9.1 GB/s)
gemv (warmup): 0.005080 seconds (0.373 Gnz/s, 0.745 Gflop/s, 5.0 to 7.8 GB/s)
gemv (warmup): 0.005882 seconds (0.322 Gnz/s, 0.644 Gflop/s, 4.3 to 6.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006085 seconds (0.311 Gnz/s, 0.622 Gflop/s, 4.2 to 6.5 GB/s)
gemv: 0.006296 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.1 to 6.3 GB/s)
gemv: 0.006585 seconds (0.287 Gnz/s, 0.575 Gflop/s, 3.9 to 6.0 GB/s)
gemv: 0.007486 seconds (0.253 Gnz/s, 0.506 Gflop/s, 3.4 to 5.3 GB/s)
gemv: 0.009732 seconds (0.195 Gnz/s, 0.389 Gflop/s, 2.6 to 4.1 GB/s)
gemv: 0.009572 seconds (0.198 Gnz/s, 0.396 Gflop/s, 2.7 to 4.2 GB/s)
gemv: 0.009794 seconds (0.193 Gnz/s, 0.387 Gflop/s, 2.6 to 4.1 GB/s)
gemv: 0.009785 seconds (0.193 Gnz/s, 0.387 Gflop/s, 2.6 to 4.1 GB/s)
gemv: 0.010039 seconds (0.189 Gnz/s, 0.377 Gflop/s, 2.5 to 4.0 GB/s)
gemv: 0.010182 seconds (0.186 Gnz/s, 0.372 Gflop/s, 2.5 to 3.9 GB/s)
gemv: 0.010136 seconds (0.187 Gnz/s, 0.374 Gflop/s, 2.5 to 3.9 GB/s)
gemv: 0.010118 seconds (0.187 Gnz/s, 0.374 Gflop/s, 2.5 to 3.9 GB/s)
gemv: 0.010269 seconds (0.184 Gnz/s, 0.369 Gflop/s, 2.5 to 3.9 GB/s)
gemv: 0.010286 seconds (0.184 Gnz/s, 0.368 Gflop/s, 2.5 to 3.9 GB/s)
gemv: 0.010430 seconds (0.182 Gnz/s, 0.363 Gflop/s, 2.5 to 3.8 GB/s)
gemv: 0.010581 seconds (0.179 Gnz/s, 0.358 Gflop/s, 2.4 to 3.8 GB/s)
