
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 18.011095 seconds (33.5 MB/s)
csr_from_coo: 0.276534 seconds, 3523317 rows, 3523317 columns, 19194193 nonzeros, 1 to 27 nonzeros per row, 1 threads, 3523317 to 3523317 rows per thread, 19194193 to 19194193 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.079694 seconds (0.241 Gnz/s, 0.482 Gflop/s, 4.0 to 5.5 GB/s)
gemv (warmup): 0.080916 seconds (0.237 Gnz/s, 0.474 Gflop/s, 3.9 to 5.4 GB/s)
gemv (warmup): 0.081072 seconds (0.237 Gnz/s, 0.474 Gflop/s, 3.9 to 5.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.081112 seconds (0.237 Gnz/s, 0.473 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081103 seconds (0.237 Gnz/s, 0.473 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081222 seconds (0.236 Gnz/s, 0.473 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081225 seconds (0.236 Gnz/s, 0.473 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081204 seconds (0.236 Gnz/s, 0.473 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081269 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081306 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081323 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081312 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081348 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081418 seconds (0.236 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081415 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081406 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081404 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081441 seconds (0.236 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081438 seconds (0.236 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081412 seconds (0.236 Gnz/s, 0.472 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081586 seconds (0.235 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081538 seconds (0.235 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081601 seconds (0.235 Gnz/s, 0.470 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081557 seconds (0.235 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081556 seconds (0.235 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081605 seconds (0.235 Gnz/s, 0.470 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081626 seconds (0.235 Gnz/s, 0.470 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081591 seconds (0.235 Gnz/s, 0.470 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081574 seconds (0.235 Gnz/s, 0.471 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081594 seconds (0.235 Gnz/s, 0.470 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.081602 seconds (0.235 Gnz/s, 0.470 Gflop/s, 3.9 to 5.4 GB/s)
gemv: 0.082338 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082475 seconds (0.233 Gnz/s, 0.465 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082363 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082208 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082185 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082111 seconds (0.234 Gnz/s, 0.468 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082165 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082201 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082178 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082178 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082187 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082202 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082212 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082184 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082168 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082207 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082229 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082264 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082215 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082187 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082224 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082211 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082160 seconds (0.234 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082254 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082307 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082280 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082267 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082305 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082305 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082328 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082255 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082412 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082253 seconds (0.233 Gnz/s, 0.467 Gflop/s, 3.8 to 5.4 GB/s)
gemv: 0.082336 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
gemv: 0.082294 seconds (0.233 Gnz/s, 0.466 Gflop/s, 3.8 to 5.3 GB/s)
