
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 15.492867 seconds (27.9 MB/s)
csr_from_coo: 0.624487 seconds, 45101 rows, 45101 columns, 28967291 nonzeros, 1 to 8032 nonzeros per row, 1 threads, 45101 to 45101 rows per thread, 28967291 to 28967291 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (11 L2 ways)
gemv (warmup): 0.047465 seconds (0.306 Gnz/s, 1.221 Gflop/s, 7.3 to 12.2 GB/s)
gemv (warmup): 0.047211 seconds (0.307 Gnz/s, 1.227 Gflop/s, 7.4 to 12.3 GB/s)
gemv (warmup): 0.047220 seconds (0.307 Gnz/s, 1.227 Gflop/s, 7.4 to 12.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.047294 seconds (0.307 Gnz/s, 1.225 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047211 seconds (0.307 Gnz/s, 1.227 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047276 seconds (0.307 Gnz/s, 1.225 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047273 seconds (0.307 Gnz/s, 1.226 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047240 seconds (0.307 Gnz/s, 1.226 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047245 seconds (0.307 Gnz/s, 1.226 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047306 seconds (0.307 Gnz/s, 1.225 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047273 seconds (0.307 Gnz/s, 1.226 Gflop/s, 7.4 to 12.3 GB/s)
gemv: 0.047266 seconds (0.307 Gnz/s, 1.226 Gflop/s, 7.4 to 12.3 GB/s)
