
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 24.377645 seconds (34.7 MB/s)
csr_from_coo: 0.987838 seconds, 9845725 rows, 9845725 columns, 57156537 nonzeros, 0 to 3841 nonzeros per row, 1 threads, 9845725 to 9845725 rows per thread, 57156537 to 57156537 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.290624 seconds (0.197 Gnz/s, 0.393 Gflop/s, 3.2 to 4.5 GB/s)
gemv (warmup): 0.323158 seconds (0.177 Gnz/s, 0.354 Gflop/s, 2.9 to 4.0 GB/s)
gemv (warmup): 0.325904 seconds (0.175 Gnz/s, 0.351 Gflop/s, 2.8 to 4.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.323010 seconds (0.177 Gnz/s, 0.354 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.323498 seconds (0.177 Gnz/s, 0.353 Gflop/s, 2.9 to 4.0 GB/s)
gemv: 0.324518 seconds (0.176 Gnz/s, 0.352 Gflop/s, 2.8 to 4.0 GB/s)
gemv: 0.325146 seconds (0.176 Gnz/s, 0.352 Gflop/s, 2.8 to 4.0 GB/s)
gemv: 0.326035 seconds (0.175 Gnz/s, 0.351 Gflop/s, 2.8 to 4.0 GB/s)
gemv: 0.326695 seconds (0.175 Gnz/s, 0.350 Gflop/s, 2.8 to 4.0 GB/s)
gemv: 0.328418 seconds (0.174 Gnz/s, 0.348 Gflop/s, 2.8 to 4.0 GB/s)
gemv: 0.328996 seconds (0.174 Gnz/s, 0.347 Gflop/s, 2.8 to 4.0 GB/s)
gemv: 0.330138 seconds (0.173 Gnz/s, 0.346 Gflop/s, 2.8 to 3.9 GB/s)
