
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 4.056135 seconds (28.6 MB/s)
csr_from_coo: 0.036567 seconds, 147900 rows, 147900 columns, 3489300 nonzeros, 12 to 27 nonzeros per row, 1 threads, 147900 to 147900 rows per thread, 3489300 to 3489300 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (8 L2 ways)
gemv (warmup): 0.005950 seconds (0.586 Gnz/s, 1.173 Gflop/s, 7.6 to 12.1 GB/s)
gemv (warmup): 0.005903 seconds (0.591 Gnz/s, 1.182 Gflop/s, 7.7 to 12.2 GB/s)
gemv (warmup): 0.005874 seconds (0.594 Gnz/s, 1.188 Gflop/s, 7.7 to 12.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005891 seconds (0.592 Gnz/s, 1.185 Gflop/s, 7.7 to 12.2 GB/s)
gemv: 0.005905 seconds (0.591 Gnz/s, 1.182 Gflop/s, 7.7 to 12.2 GB/s)
gemv: 0.005876 seconds (0.594 Gnz/s, 1.188 Gflop/s, 7.7 to 12.3 GB/s)
gemv: 0.005896 seconds (0.592 Gnz/s, 1.184 Gflop/s, 7.7 to 12.2 GB/s)
gemv: 0.005871 seconds (0.594 Gnz/s, 1.189 Gflop/s, 7.7 to 12.3 GB/s)
gemv: 0.005888 seconds (0.593 Gnz/s, 1.185 Gflop/s, 7.7 to 12.3 GB/s)
gemv: 0.005905 seconds (0.591 Gnz/s, 1.182 Gflop/s, 7.7 to 12.2 GB/s)
gemv: 0.005887 seconds (0.593 Gnz/s, 1.185 Gflop/s, 7.7 to 12.3 GB/s)
gemv: 0.005899 seconds (0.591 Gnz/s, 1.183 Gflop/s, 7.7 to 12.2 GB/s)
