
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 8.386260 seconds (29.1 MB/s)
csr_from_coo: 0.285649 seconds, 185639 rows, 185639 columns, 15011265 nonzeros, 13 to 662 nonzeros per row, 1 threads, 185639 to 185639 rows per thread, 15011265 to 15011265 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.012803 seconds (0.594 Gnz/s, 2.345 Gflop/s, 14.4 to 23.7 GB/s)
gemv (warmup): 0.012731 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv (warmup): 0.012743 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012725 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012704 seconds (0.598 Gnz/s, 2.363 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012726 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012729 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012719 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012718 seconds (0.597 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012753 seconds (0.596 Gnz/s, 2.354 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012733 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012738 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012742 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012707 seconds (0.598 Gnz/s, 2.363 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012731 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012709 seconds (0.598 Gnz/s, 2.362 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012735 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012718 seconds (0.597 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012718 seconds (0.597 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012715 seconds (0.598 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012702 seconds (0.598 Gnz/s, 2.364 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012744 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012771 seconds (0.595 Gnz/s, 2.351 Gflop/s, 14.5 to 23.7 GB/s)
gemv: 0.012735 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012718 seconds (0.597 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012756 seconds (0.596 Gnz/s, 2.354 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012748 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012719 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012729 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012728 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012751 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012732 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012718 seconds (0.597 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012696 seconds (0.599 Gnz/s, 2.365 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012731 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012735 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012722 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012707 seconds (0.598 Gnz/s, 2.363 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012724 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012752 seconds (0.596 Gnz/s, 2.354 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012722 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012693 seconds (0.599 Gnz/s, 2.365 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012740 seconds (0.596 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012740 seconds (0.596 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012750 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012720 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012736 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012735 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012723 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012722 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012720 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012701 seconds (0.598 Gnz/s, 2.364 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012724 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012744 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012747 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012728 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012752 seconds (0.596 Gnz/s, 2.354 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012707 seconds (0.598 Gnz/s, 2.363 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012738 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012755 seconds (0.596 Gnz/s, 2.354 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012736 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012761 seconds (0.595 Gnz/s, 2.353 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012728 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012715 seconds (0.598 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012696 seconds (0.599 Gnz/s, 2.365 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012730 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012728 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012714 seconds (0.598 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012742 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012755 seconds (0.596 Gnz/s, 2.354 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012737 seconds (0.597 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012733 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012750 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012742 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012724 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012762 seconds (0.595 Gnz/s, 2.352 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012741 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012695 seconds (0.599 Gnz/s, 2.365 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012723 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012730 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012678 seconds (0.599 Gnz/s, 2.368 Gflop/s, 14.6 to 23.9 GB/s)
gemv: 0.012710 seconds (0.598 Gnz/s, 2.362 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012723 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012703 seconds (0.598 Gnz/s, 2.363 Gflop/s, 14.5 to 23.9 GB/s)
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012722 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012716 seconds (0.598 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012738 seconds (0.596 Gnz/s, 2.357 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012715 seconds (0.598 Gnz/s, 2.361 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012730 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012729 seconds (0.597 Gnz/s, 2.359 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012733 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012750 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012747 seconds (0.596 Gnz/s, 2.355 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012733 seconds (0.597 Gnz/s, 2.358 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012713 seconds (0.598 Gnz/s, 2.362 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012743 seconds (0.596 Gnz/s, 2.356 Gflop/s, 14.5 to 23.8 GB/s)
gemv: 0.012721 seconds (0.597 Gnz/s, 2.360 Gflop/s, 14.5 to 23.8 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1899979969,2830096661,18567206,927933000,72814369,601585,412570,122032,102602051,1.489540,2199.766972,0.054002,0.038042,14.502130,14.431849,2899.473047,0.199934,1.286544
total,-1,1899979969,2830096661,18567206,927933000,72814369,601585,412570,122032,102602051,1.489540,2199.766972,0.054002,0.038042,14.502130,14.431849,2899.473047,0.199934,1.286544
