
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.153623 seconds (26.7 MB/s)
csr_from_coo: 0.158975 seconds, 148770 rows, 148770 columns, 10644002 nonzeros, 24 to 351 nonzeros per row, 1 threads, 148770 to 148770 rows per thread, 10644002 to 10644002 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.008038 seconds (0.671 Gnz/s, 2.648 Gflop/s, 16.3 to 26.8 GB/s)
gemv (warmup): 0.007955 seconds (0.678 Gnz/s, 2.676 Gflop/s, 16.5 to 27.1 GB/s)
gemv (warmup): 0.007950 seconds (0.679 Gnz/s, 2.678 Gflop/s, 16.5 to 27.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.007964 seconds (0.678 Gnz/s, 2.673 Gflop/s, 16.5 to 27.0 GB/s)
gemv: 0.007986 seconds (0.676 Gnz/s, 2.666 Gflop/s, 16.4 to 27.0 GB/s)
gemv: 0.007972 seconds (0.677 Gnz/s, 2.670 Gflop/s, 16.5 to 27.0 GB/s)
gemv: 0.007966 seconds (0.677 Gnz/s, 2.672 Gflop/s, 16.5 to 27.0 GB/s)
gemv: 0.007982 seconds (0.676 Gnz/s, 2.667 Gflop/s, 16.4 to 27.0 GB/s)
gemv: 0.007955 seconds (0.678 Gnz/s, 2.676 Gflop/s, 16.5 to 27.1 GB/s)
gemv: 0.007961 seconds (0.678 Gnz/s, 2.674 Gflop/s, 16.5 to 27.0 GB/s)
gemv: 0.007968 seconds (0.677 Gnz/s, 2.672 Gflop/s, 16.5 to 27.0 GB/s)
gemv: 0.007984 seconds (0.676 Gnz/s, 2.666 Gflop/s, 16.4 to 27.0 GB/s)
