
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.570794 seconds (24.5 MB/s)
csr_from_coo: 0.046946 seconds, 16830 rows, 16830 columns, 2866352 nonzeros, 45 to 270 nonzeros per row, 1 threads, 16830 to 16830 rows per thread, 2866352 to 2866352 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.001564 seconds (0.922 Gnz/s, 3.665 Gflop/s, 22.2 to 36.8 GB/s)
gemv (warmup): 0.001580 seconds (0.912 Gnz/s, 3.628 Gflop/s, 22.0 to 36.5 GB/s)
gemv (warmup): 0.001573 seconds (0.916 Gnz/s, 3.644 Gflop/s, 22.1 to 36.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001574 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001598 seconds (0.902 Gnz/s, 3.587 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.001591 seconds (0.906 Gnz/s, 3.604 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.001572 seconds (0.917 Gnz/s, 3.646 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.642 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001605 seconds (0.898 Gnz/s, 3.572 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.001598 seconds (0.902 Gnz/s, 3.587 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.001570 seconds (0.918 Gnz/s, 3.650 Gflop/s, 22.2 to 36.7 GB/s)
gemv: 0.001585 seconds (0.909 Gnz/s, 3.616 Gflop/s, 22.0 to 36.3 GB/s)
gemv: 0.001598 seconds (0.902 Gnz/s, 3.586 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001575 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001572 seconds (0.917 Gnz/s, 3.646 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001586 seconds (0.909 Gnz/s, 3.614 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001610 seconds (0.896 Gnz/s, 3.562 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.001585 seconds (0.909 Gnz/s, 3.616 Gflop/s, 22.0 to 36.3 GB/s)
gemv: 0.001573 seconds (0.916 Gnz/s, 3.645 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001572 seconds (0.917 Gnz/s, 3.647 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001573 seconds (0.917 Gnz/s, 3.645 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001572 seconds (0.917 Gnz/s, 3.647 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001587 seconds (0.908 Gnz/s, 3.613 Gflop/s, 21.9 to 36.3 GB/s)
gemv: 0.001570 seconds (0.918 Gnz/s, 3.650 Gflop/s, 22.2 to 36.7 GB/s)
gemv: 0.001573 seconds (0.916 Gnz/s, 3.644 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.642 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.643 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001572 seconds (0.917 Gnz/s, 3.646 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001584 seconds (0.910 Gnz/s, 3.619 Gflop/s, 22.0 to 36.4 GB/s)
gemv: 0.001574 seconds (0.916 Gnz/s, 3.641 Gflop/s, 22.1 to 36.6 GB/s)
gemv: 0.001599 seconds (0.902 Gnz/s, 3.585 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.001571 seconds (0.918 Gnz/s, 3.650 Gflop/s, 22.2 to 36.7 GB/s)
gemv: 0.001573 seconds (0.917 Gnz/s, 3.645 Gflop/s, 22.1 to 36.6 GB/s)
