
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.492725 seconds (24.9 MB/s)
csr_from_coo: 0.029659 seconds, 156317 rows, 156317 columns, 2118662 nonzeros, 3 to 44 nonzeros per row, 1 threads, 156317 to 156317 rows per thread, 2118662 to 2118662 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways)
gemv (warmup): 0.005062 seconds (0.209 Gnz/s, 0.837 Gflop/s, 5.8 to 8.9 GB/s)
gemv (warmup): 0.004951 seconds (0.214 Gnz/s, 0.856 Gflop/s, 5.9 to 9.1 GB/s)
gemv (warmup): 0.004928 seconds (0.215 Gnz/s, 0.860 Gflop/s, 5.9 to 9.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.004942 seconds (0.214 Gnz/s, 0.857 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004923 seconds (0.215 Gnz/s, 0.861 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004939 seconds (0.214 Gnz/s, 0.858 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004929 seconds (0.215 Gnz/s, 0.860 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004937 seconds (0.215 Gnz/s, 0.858 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004927 seconds (0.215 Gnz/s, 0.860 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004934 seconds (0.215 Gnz/s, 0.859 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004927 seconds (0.215 Gnz/s, 0.860 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004938 seconds (0.215 Gnz/s, 0.858 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004925 seconds (0.215 Gnz/s, 0.860 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004936 seconds (0.215 Gnz/s, 0.859 Gflop/s, 5.9 to 9.1 GB/s)
gemv: 0.004928 seconds (0.215 Gnz/s, 0.860 Gflop/s, 5.9 to 9.1 GB/s)
