
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.990628 seconds (31.5 MB/s)
csr_from_coo: 0.018777 seconds, 256000 rows, 256000 columns, 1766400 nonzeros, 4 to 7 nonzeros per row, 1 threads, 256000 to 256000 rows per thread, 1766400 to 1766400 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.004818 seconds (0.210 Gnz/s, 0.733 Gflop/s, 5.7 to 8.2 GB/s)
gemv (warmup): 0.005048 seconds (0.200 Gnz/s, 0.700 Gflop/s, 5.4 to 7.8 GB/s)
gemv (warmup): 0.005008 seconds (0.202 Gnz/s, 0.705 Gflop/s, 5.5 to 7.9 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.005169 seconds (0.196 Gnz/s, 0.683 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005162 seconds (0.196 Gnz/s, 0.684 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005188 seconds (0.195 Gnz/s, 0.681 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005207 seconds (0.194 Gnz/s, 0.678 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005201 seconds (0.194 Gnz/s, 0.679 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005214 seconds (0.194 Gnz/s, 0.678 Gflop/s, 5.2 to 7.6 GB/s)
gemv: 0.005189 seconds (0.195 Gnz/s, 0.681 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005227 seconds (0.193 Gnz/s, 0.676 Gflop/s, 5.2 to 7.5 GB/s)
gemv: 0.005198 seconds (0.195 Gnz/s, 0.680 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005213 seconds (0.194 Gnz/s, 0.678 Gflop/s, 5.2 to 7.6 GB/s)
gemv: 0.005198 seconds (0.195 Gnz/s, 0.680 Gflop/s, 5.3 to 7.6 GB/s)
gemv: 0.005276 seconds (0.192 Gnz/s, 0.670 Gflop/s, 5.2 to 7.5 GB/s)
gemv: 0.005346 seconds (0.189 Gnz/s, 0.661 Gflop/s, 5.1 to 7.4 GB/s)
gemv: 0.005444 seconds (0.186 Gnz/s, 0.649 Gflop/s, 5.0 to 7.2 GB/s)
gemv: 0.005419 seconds (0.187 Gnz/s, 0.652 Gflop/s, 5.0 to 7.3 GB/s)
gemv: 0.005441 seconds (0.186 Gnz/s, 0.649 Gflop/s, 5.0 to 7.2 GB/s)
gemv: 0.005468 seconds (0.185 Gnz/s, 0.646 Gflop/s, 5.0 to 7.2 GB/s)
gemv: 0.005446 seconds (0.186 Gnz/s, 0.649 Gflop/s, 5.0 to 7.2 GB/s)
gemv: 0.005515 seconds (0.183 Gnz/s, 0.641 Gflop/s, 5.0 to 7.1 GB/s)
gemv: 0.005652 seconds (0.179 Gnz/s, 0.625 Gflop/s, 4.8 to 7.0 GB/s)
