
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.418950 seconds (29.4 MB/s)
csr_from_coo: 0.067486 seconds, 90449 rows, 90449 columns, 4820891 nonzeros, 13 to 54 nonzeros per row, 1 threads, 90449 to 90449 rows per thread, 4820891 to 4820891 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (11 L2 ways)
gemv (warmup): 0.003761 seconds (0.653 Gnz/s, 2.564 Gflop/s, 16.0 to 26.0 GB/s)
gemv (warmup): 0.003726 seconds (0.659 Gnz/s, 2.588 Gflop/s, 16.1 to 26.3 GB/s)
gemv (warmup): 0.003725 seconds (0.659 Gnz/s, 2.589 Gflop/s, 16.1 to 26.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003725 seconds (0.659 Gnz/s, 2.588 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003725 seconds (0.659 Gnz/s, 2.589 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003744 seconds (0.656 Gnz/s, 2.575 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003726 seconds (0.659 Gnz/s, 2.588 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003746 seconds (0.656 Gnz/s, 2.574 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003747 seconds (0.655 Gnz/s, 2.573 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003746 seconds (0.656 Gnz/s, 2.574 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003748 seconds (0.655 Gnz/s, 2.572 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003753 seconds (0.654 Gnz/s, 2.569 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003728 seconds (0.659 Gnz/s, 2.586 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003745 seconds (0.656 Gnz/s, 2.575 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003745 seconds (0.656 Gnz/s, 2.574 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003728 seconds (0.659 Gnz/s, 2.586 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003744 seconds (0.656 Gnz/s, 2.575 Gflop/s, 16.0 to 26.1 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003727 seconds (0.659 Gnz/s, 2.587 Gflop/s, 16.1 to 26.3 GB/s)
gemv: 0.003744 seconds (0.656 Gnz/s, 2.575 Gflop/s, 16.0 to 26.1 GB/s)
