
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 17.566484 seconds (29.8 MB/s)
csr_from_coo: 0.307498 seconds, 38120 rows, 38120 columns, 16171169 nonzeros, 2 to 983 nonzeros per row, 1 threads, 38120 to 38120 rows per thread, 16171169 to 16171169 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.008776 seconds (1.843 Gnz/s, 3.685 Gflop/s, 22.2 to 36.9 GB/s)
gemv (warmup): 0.009839 seconds (1.644 Gnz/s, 3.287 Gflop/s, 19.8 to 32.9 GB/s)
gemv (warmup): 0.010129 seconds (1.597 Gnz/s, 3.193 Gflop/s, 19.2 to 32.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.010159 seconds (1.592 Gnz/s, 3.183 Gflop/s, 19.2 to 31.9 GB/s)
gemv: 0.010212 seconds (1.584 Gnz/s, 3.167 Gflop/s, 19.1 to 31.7 GB/s)
gemv: 0.010546 seconds (1.533 Gnz/s, 3.067 Gflop/s, 18.5 to 30.7 GB/s)
gemv: 0.010619 seconds (1.523 Gnz/s, 3.046 Gflop/s, 18.4 to 30.5 GB/s)
gemv: 0.010606 seconds (1.525 Gnz/s, 3.049 Gflop/s, 18.4 to 30.6 GB/s)
gemv: 0.010598 seconds (1.526 Gnz/s, 3.052 Gflop/s, 18.4 to 30.6 GB/s)
gemv: 0.011317 seconds (1.429 Gnz/s, 2.858 Gflop/s, 17.2 to 28.6 GB/s)
gemv: 0.011405 seconds (1.418 Gnz/s, 2.836 Gflop/s, 17.1 to 28.4 GB/s)
gemv: 0.011414 seconds (1.417 Gnz/s, 2.834 Gflop/s, 17.1 to 28.4 GB/s)
gemv: 0.011928 seconds (1.356 Gnz/s, 2.711 Gflop/s, 16.3 to 27.2 GB/s)
gemv: 0.012556 seconds (1.288 Gnz/s, 2.576 Gflop/s, 15.5 to 25.8 GB/s)
gemv: 0.012623 seconds (1.281 Gnz/s, 2.562 Gflop/s, 15.4 to 25.7 GB/s)
gemv: 0.012584 seconds (1.285 Gnz/s, 2.570 Gflop/s, 15.5 to 25.8 GB/s)
gemv: 0.012559 seconds (1.288 Gnz/s, 2.575 Gflop/s, 15.5 to 25.8 GB/s)
gemv: 0.012593 seconds (1.284 Gnz/s, 2.568 Gflop/s, 15.5 to 25.7 GB/s)
gemv: 0.012618 seconds (1.282 Gnz/s, 2.563 Gflop/s, 15.5 to 25.7 GB/s)
gemv: 0.012611 seconds (1.282 Gnz/s, 2.565 Gflop/s, 15.5 to 25.7 GB/s)
gemv: 0.012673 seconds (1.276 Gnz/s, 2.552 Gflop/s, 15.4 to 25.6 GB/s)
