
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.538131 seconds (24.8 MB/s)
csr_from_coo: 0.046412 seconds, 88343 rows, 88343 columns, 2441727 nonzeros, 2 to 4791 nonzeros per row, 1 threads, 88343 to 88343 rows per thread, 2441727 to 2441727 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.003075 seconds (0.411 Gnz/s, 1.588 Gflop/s, 10.2 to 16.3 GB/s)
gemv (warmup): 0.003029 seconds (0.418 Gnz/s, 1.612 Gflop/s, 10.4 to 16.6 GB/s)
gemv (warmup): 0.003023 seconds (0.418 Gnz/s, 1.615 Gflop/s, 10.4 to 16.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.003038 seconds (0.416 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003022 seconds (0.419 Gnz/s, 1.616 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003020 seconds (0.419 Gnz/s, 1.617 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003062 seconds (0.413 Gnz/s, 1.595 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003043 seconds (0.416 Gnz/s, 1.605 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003042 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003065 seconds (0.413 Gnz/s, 1.593 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003041 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003036 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003059 seconds (0.414 Gnz/s, 1.596 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003043 seconds (0.416 Gnz/s, 1.605 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003039 seconds (0.416 Gnz/s, 1.607 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003041 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003062 seconds (0.413 Gnz/s, 1.595 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003043 seconds (0.416 Gnz/s, 1.605 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003035 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003052 seconds (0.414 Gnz/s, 1.600 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003053 seconds (0.414 Gnz/s, 1.600 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003036 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003055 seconds (0.414 Gnz/s, 1.599 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003057 seconds (0.414 Gnz/s, 1.598 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003043 seconds (0.416 Gnz/s, 1.605 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003038 seconds (0.416 Gnz/s, 1.607 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003049 seconds (0.415 Gnz/s, 1.602 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003037 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003038 seconds (0.416 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003035 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003037 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003051 seconds (0.415 Gnz/s, 1.601 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003035 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003035 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003048 seconds (0.415 Gnz/s, 1.602 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003029 seconds (0.418 Gnz/s, 1.612 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003031 seconds (0.417 Gnz/s, 1.611 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003054 seconds (0.414 Gnz/s, 1.599 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003052 seconds (0.415 Gnz/s, 1.600 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003052 seconds (0.415 Gnz/s, 1.600 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003045 seconds (0.415 Gnz/s, 1.604 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003039 seconds (0.416 Gnz/s, 1.607 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003059 seconds (0.413 Gnz/s, 1.596 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003042 seconds (0.416 Gnz/s, 1.605 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003041 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003036 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003057 seconds (0.414 Gnz/s, 1.597 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003037 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003057 seconds (0.414 Gnz/s, 1.598 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003036 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003037 seconds (0.416 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003054 seconds (0.414 Gnz/s, 1.599 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003044 seconds (0.416 Gnz/s, 1.604 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003040 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003053 seconds (0.414 Gnz/s, 1.600 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003037 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003041 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003057 seconds (0.414 Gnz/s, 1.597 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003034 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003050 seconds (0.415 Gnz/s, 1.601 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003039 seconds (0.416 Gnz/s, 1.607 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003037 seconds (0.417 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003036 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003042 seconds (0.416 Gnz/s, 1.605 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003035 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003051 seconds (0.415 Gnz/s, 1.600 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003033 seconds (0.417 Gnz/s, 1.610 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003038 seconds (0.416 Gnz/s, 1.608 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003055 seconds (0.414 Gnz/s, 1.598 Gflop/s, 10.3 to 16.4 GB/s)
gemv: 0.003041 seconds (0.416 Gnz/s, 1.606 Gflop/s, 10.3 to 16.5 GB/s)
gemv: 0.003035 seconds (0.417 Gnz/s, 1.609 Gflop/s, 10.4 to 16.6 GB/s)
gemv: 0.003060 seconds (0.413 Gnz/s, 1.596 Gflop/s, 10.3 to 16.4 GB/s)
