
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 5.585659 seconds (25.8 MB/s)
csr_from_coo: 0.164466 seconds, 220542 rows, 220542 columns, 10768436 nonzeros, 21 to 77 nonzeros per row, 1 threads, 220542 to 220542 rows per thread, 10768436 to 10768436 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (6 L2 ways)
gemv (warmup): 0.010412 seconds (0.528 Gnz/s, 2.068 Gflop/s, 12.9 to 21.0 GB/s)
gemv (warmup): 0.010191 seconds (0.539 Gnz/s, 2.113 Gflop/s, 13.2 to 21.5 GB/s)
gemv (warmup): 0.010199 seconds (0.539 Gnz/s, 2.112 Gflop/s, 13.2 to 21.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.010228 seconds (0.537 Gnz/s, 2.106 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010224 seconds (0.537 Gnz/s, 2.107 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010210 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010211 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010218 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010216 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010214 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010213 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010213 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010215 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010211 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010211 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010213 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010214 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010212 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010223 seconds (0.537 Gnz/s, 2.107 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010212 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010220 seconds (0.538 Gnz/s, 2.107 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010219 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010208 seconds (0.538 Gnz/s, 2.110 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010212 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010215 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010218 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010210 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010210 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010211 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010208 seconds (0.538 Gnz/s, 2.110 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010211 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010204 seconds (0.538 Gnz/s, 2.111 Gflop/s, 13.2 to 21.5 GB/s)
gemv: 0.010215 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010217 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010219 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010212 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010214 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010209 seconds (0.538 Gnz/s, 2.110 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010212 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010214 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010217 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010219 seconds (0.538 Gnz/s, 2.107 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010216 seconds (0.538 Gnz/s, 2.108 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010214 seconds (0.538 Gnz/s, 2.109 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010209 seconds (0.538 Gnz/s, 2.110 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010219 seconds (0.538 Gnz/s, 2.107 Gflop/s, 13.2 to 21.4 GB/s)
gemv: 0.010246 seconds (0.536 Gnz/s, 2.102 Gflop/s, 13.1 to 21.4 GB/s)
gemv: 0.010240 seconds (0.537 Gnz/s, 2.103 Gflop/s, 13.1 to 21.4 GB/s)
