
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.451872 seconds (25.3 MB/s)
csr_from_coo: 0.068821 seconds, 334863 rows, 334863 columns, 1851744 nonzeros, 1 to 549 nonzeros per row, 1 threads, 334863 to 334863 rows per thread, 1851744 to 1851744 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways, 1 L1 ways)
gemv (warmup): 0.020731 seconds (0.045 Gnz/s, 0.179 Gflop/s, 1.5 to 2.0 GB/s)
gemv (warmup): 0.020213 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv (warmup): 0.020197 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.020233 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020224 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020245 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020233 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020227 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020242 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020211 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020230 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020249 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020239 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020236 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020232 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020241 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
gemv: 0.020225 seconds (0.046 Gnz/s, 0.183 Gflop/s, 1.5 to 2.1 GB/s)
