
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.704927 seconds (27.6 MB/s)
csr_from_coo: 0.022864 seconds, 33401 rows, 33401 columns, 1317655 nonzeros, 7 to 584 nonzeros per row, 1 threads, 33401 to 33401 rows per thread, 1317655 to 1317655 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (11 L2 ways)
gemv (warmup): 0.001546 seconds (0.437 Gnz/s, 1.705 Gflop/s, 10.7 to 17.4 GB/s)
gemv (warmup): 0.001535 seconds (0.440 Gnz/s, 1.716 Gflop/s, 10.8 to 17.5 GB/s)
gemv (warmup): 0.001516 seconds (0.445 Gnz/s, 1.738 Gflop/s, 11.0 to 17.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001527 seconds (0.442 Gnz/s, 1.726 Gflop/s, 10.9 to 17.6 GB/s)
gemv: 0.001519 seconds (0.445 Gnz/s, 1.735 Gflop/s, 10.9 to 17.7 GB/s)
gemv: 0.001514 seconds (0.446 Gnz/s, 1.741 Gflop/s, 11.0 to 17.8 GB/s)
gemv: 0.001531 seconds (0.441 Gnz/s, 1.722 Gflop/s, 10.9 to 17.6 GB/s)
gemv: 0.001515 seconds (0.446 Gnz/s, 1.740 Gflop/s, 11.0 to 17.8 GB/s)
gemv: 0.001517 seconds (0.445 Gnz/s, 1.737 Gflop/s, 10.9 to 17.7 GB/s)
gemv: 0.001515 seconds (0.446 Gnz/s, 1.739 Gflop/s, 11.0 to 17.7 GB/s)
gemv: 0.001514 seconds (0.446 Gnz/s, 1.740 Gflop/s, 11.0 to 17.8 GB/s)
gemv: 0.001528 seconds (0.442 Gnz/s, 1.725 Gflop/s, 10.9 to 17.6 GB/s)
