
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.086649 seconds (26.2 MB/s)
csr_from_coo: 0.062014 seconds, 25710 rows, 25710 columns, 3753184 nonzeros, 52 to 414 nonzeros per row, 1 threads, 25710 to 25710 rows per thread, 3753184 to 3753184 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways)
gemv (warmup): 0.002120 seconds (0.891 Gnz/s, 3.541 Gflop/s, 21.5 to 35.6 GB/s)
gemv (warmup): 0.002089 seconds (0.905 Gnz/s, 3.594 Gflop/s, 21.9 to 36.1 GB/s)
gemv (warmup): 0.002135 seconds (0.885 Gnz/s, 3.516 Gflop/s, 21.4 to 35.4 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002089 seconds (0.904 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002089 seconds (0.904 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002100 seconds (0.900 Gnz/s, 3.575 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.597 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002089 seconds (0.904 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002135 seconds (0.885 Gnz/s, 3.516 Gflop/s, 21.4 to 35.4 GB/s)
gemv: 0.002089 seconds (0.905 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002109 seconds (0.896 Gnz/s, 3.560 Gflop/s, 21.7 to 35.8 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002089 seconds (0.905 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002141 seconds (0.883 Gnz/s, 3.506 Gflop/s, 21.3 to 35.3 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.597 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002098 seconds (0.901 Gnz/s, 3.578 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002090 seconds (0.904 Gnz/s, 3.592 Gflop/s, 21.8 to 36.1 GB/s)
gemv: 0.002108 seconds (0.896 Gnz/s, 3.561 Gflop/s, 21.7 to 35.8 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002112 seconds (0.895 Gnz/s, 3.554 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002116 seconds (0.893 Gnz/s, 3.547 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002118 seconds (0.892 Gnz/s, 3.544 Gflop/s, 21.6 to 35.6 GB/s)
gemv: 0.002102 seconds (0.899 Gnz/s, 3.571 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002092 seconds (0.903 Gnz/s, 3.588 Gflop/s, 21.8 to 36.1 GB/s)
gemv: 0.002098 seconds (0.900 Gnz/s, 3.577 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002098 seconds (0.900 Gnz/s, 3.577 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002103 seconds (0.899 Gnz/s, 3.570 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002099 seconds (0.900 Gnz/s, 3.577 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002089 seconds (0.904 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002089 seconds (0.905 Gnz/s, 3.594 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002099 seconds (0.900 Gnz/s, 3.576 Gflop/s, 21.7 to 36.0 GB/s)
gemv: 0.002114 seconds (0.894 Gnz/s, 3.550 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002098 seconds (0.901 Gnz/s, 3.579 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002090 seconds (0.904 Gnz/s, 3.591 Gflop/s, 21.8 to 36.1 GB/s)
gemv: 0.002135 seconds (0.885 Gnz/s, 3.515 Gflop/s, 21.4 to 35.3 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.597 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002110 seconds (0.895 Gnz/s, 3.557 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.002100 seconds (0.900 Gnz/s, 3.575 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.597 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.597 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002098 seconds (0.900 Gnz/s, 3.577 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002097 seconds (0.901 Gnz/s, 3.579 Gflop/s, 21.8 to 36.0 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002116 seconds (0.893 Gnz/s, 3.547 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002090 seconds (0.904 Gnz/s, 3.592 Gflop/s, 21.8 to 36.1 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.597 Gflop/s, 21.9 to 36.2 GB/s)
gemv: 0.002100 seconds (0.900 Gnz/s, 3.574 Gflop/s, 21.7 to 35.9 GB/s)
gemv: 0.002089 seconds (0.904 Gnz/s, 3.593 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002111 seconds (0.895 Gnz/s, 3.557 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.002112 seconds (0.895 Gnz/s, 3.555 Gflop/s, 21.6 to 35.7 GB/s)
gemv: 0.002134 seconds (0.885 Gnz/s, 3.518 Gflop/s, 21.4 to 35.4 GB/s)
gemv: 0.002110 seconds (0.896 Gnz/s, 3.558 Gflop/s, 21.6 to 35.8 GB/s)
gemv: 0.002088 seconds (0.905 Gnz/s, 3.595 Gflop/s, 21.9 to 36.1 GB/s)
gemv: 0.002087 seconds (0.905 Gnz/s, 3.596 Gflop/s, 21.9 to 36.2 GB/s)
