
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.083828 seconds (26.1 MB/s)
csr_from_coo: 0.090962 seconds, 281903 rows, 281903 columns, 2312497 nonzeros, 0 to 255 nonzeros per row, 1 threads, 281903 to 281903 rows per thread, 2312497 to 2312497 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (5 L2 ways)
gemv (warmup): 0.021026 seconds (0.110 Gnz/s, 0.220 Gflop/s, 1.6 to 2.4 GB/s)
gemv (warmup): 0.020629 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv (warmup): 0.020622 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.020680 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020656 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020699 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020706 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020693 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020694 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020670 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020685 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020681 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020694 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020714 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020703 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020692 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020723 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020721 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020698 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020707 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020695 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020722 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020705 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020713 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020726 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020707 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020711 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020723 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.4 GB/s)
gemv: 0.020698 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020670 seconds (0.112 Gnz/s, 0.224 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020711 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020712 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020705 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
gemv: 0.020703 seconds (0.112 Gnz/s, 0.223 Gflop/s, 1.7 to 2.5 GB/s)
