
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 13.069715 seconds (27.7 MB/s)
csr_from_coo: 0.487041 seconds, 22283 rows, 22283 columns, 24669643 nonzeros, 1 to 7939 nonzeros per row, 1 threads, 22283 to 22283 rows per thread, 24669643 to 24669643 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.027187 seconds (0.454 Gnz/s, 1.815 Gflop/s, 10.9 to 18.2 GB/s)
gemv (warmup): 0.027268 seconds (0.453 Gnz/s, 1.809 Gflop/s, 10.9 to 18.1 GB/s)
gemv (warmup): 0.027871 seconds (0.443 Gnz/s, 1.770 Gflop/s, 10.6 to 17.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.027907 seconds (0.442 Gnz/s, 1.768 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027917 seconds (0.442 Gnz/s, 1.767 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027838 seconds (0.443 Gnz/s, 1.772 Gflop/s, 10.7 to 17.7 GB/s)
gemv: 0.027914 seconds (0.442 Gnz/s, 1.768 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027998 seconds (0.441 Gnz/s, 1.762 Gflop/s, 10.6 to 17.6 GB/s)
gemv: 0.027883 seconds (0.443 Gnz/s, 1.770 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027852 seconds (0.443 Gnz/s, 1.771 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027925 seconds (0.442 Gnz/s, 1.767 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027987 seconds (0.441 Gnz/s, 1.763 Gflop/s, 10.6 to 17.6 GB/s)
gemv: 0.027907 seconds (0.442 Gnz/s, 1.768 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.027945 seconds (0.442 Gnz/s, 1.766 Gflop/s, 10.6 to 17.7 GB/s)
gemv: 0.028096 seconds (0.439 Gnz/s, 1.756 Gflop/s, 10.6 to 17.6 GB/s)
gemv: 0.027930 seconds (0.442 Gnz/s, 1.767 Gflop/s, 10.6 to 17.7 GB/s)
