
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 5.464129 seconds (23.6 MB/s)
csr_from_coo: 0.163730 seconds, 227362 rows, 227362 columns, 11288630 nonzeros, 2 to 336 nonzeros per row, 1 threads, 227362 to 227362 rows per thread, 11288630 to 11288630 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways)
gemv (warmup): 0.010764 seconds (0.535 Gnz/s, 2.097 Gflop/s, 13.1 to 21.3 GB/s)
gemv (warmup): 0.010582 seconds (0.544 Gnz/s, 2.133 Gflop/s, 13.3 to 21.7 GB/s)
gemv (warmup): 0.010588 seconds (0.544 Gnz/s, 2.132 Gflop/s, 13.3 to 21.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.010604 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010590 seconds (0.544 Gnz/s, 2.132 Gflop/s, 13.3 to 21.7 GB/s)
gemv: 0.010590 seconds (0.544 Gnz/s, 2.132 Gflop/s, 13.3 to 21.7 GB/s)
gemv: 0.010599 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010598 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010587 seconds (0.544 Gnz/s, 2.133 Gflop/s, 13.3 to 21.7 GB/s)
gemv: 0.010599 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010614 seconds (0.543 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010629 seconds (0.542 Gnz/s, 2.124 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010600 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010602 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010608 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010616 seconds (0.542 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010613 seconds (0.543 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010615 seconds (0.542 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010604 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010604 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010602 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010600 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010620 seconds (0.542 Gnz/s, 2.126 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010621 seconds (0.542 Gnz/s, 2.126 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010599 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010611 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010613 seconds (0.543 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010598 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010602 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010610 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010600 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010630 seconds (0.542 Gnz/s, 2.124 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010602 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010610 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010619 seconds (0.542 Gnz/s, 2.126 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010604 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010600 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010624 seconds (0.542 Gnz/s, 2.125 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010614 seconds (0.542 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010612 seconds (0.543 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010610 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010604 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010609 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010603 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010640 seconds (0.541 Gnz/s, 2.122 Gflop/s, 13.2 to 21.6 GB/s)
gemv: 0.010605 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010608 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010610 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010601 seconds (0.543 Gnz/s, 2.130 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010604 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010613 seconds (0.543 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010608 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010623 seconds (0.542 Gnz/s, 2.125 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010610 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010609 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010624 seconds (0.542 Gnz/s, 2.125 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010627 seconds (0.542 Gnz/s, 2.125 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010614 seconds (0.542 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010612 seconds (0.543 Gnz/s, 2.127 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010634 seconds (0.541 Gnz/s, 2.123 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010607 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010611 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010610 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010608 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010619 seconds (0.542 Gnz/s, 2.126 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010606 seconds (0.543 Gnz/s, 2.129 Gflop/s, 13.3 to 21.6 GB/s)
gemv: 0.010612 seconds (0.543 Gnz/s, 2.128 Gflop/s, 13.3 to 21.6 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1925003942,2359704519,22739506,759306000,53827617,249581,105140,77291,62452551,1.225818,2200.287071,0.032443,0.027868,12.864955,21.203265,2853.237805,0.221784,1.072453
total,-1,1925003942,2359704519,22739506,759306000,53827617,249581,105140,77291,62452551,1.225818,2200.287071,0.032443,0.027868,12.864955,21.203265,2853.237805,0.221784,1.072453
