
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 5.381369 seconds (26.0 MB/s)
csr_from_coo: 0.146604 seconds, 97578 rows, 97578 columns, 9753570 nonzeros, 48 to 237 nonzeros per row, 1 threads, 97578 to 97578 rows per thread, 9753570 to 9753570 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.006651 seconds (0.741 Gnz/s, 2.933 Gflop/s, 17.9 to 29.6 GB/s)
gemv (warmup): 0.006734 seconds (0.732 Gnz/s, 2.897 Gflop/s, 17.7 to 29.2 GB/s)
gemv (warmup): 0.006714 seconds (0.734 Gnz/s, 2.905 Gflop/s, 17.8 to 29.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006723 seconds (0.733 Gnz/s, 2.902 Gflop/s, 17.8 to 29.2 GB/s)
gemv: 0.006749 seconds (0.730 Gnz/s, 2.890 Gflop/s, 17.7 to 29.1 GB/s)
gemv: 0.006784 seconds (0.726 Gnz/s, 2.875 Gflop/s, 17.6 to 29.0 GB/s)
gemv: 0.006758 seconds (0.729 Gnz/s, 2.887 Gflop/s, 17.7 to 29.1 GB/s)
gemv: 0.006779 seconds (0.727 Gnz/s, 2.878 Gflop/s, 17.6 to 29.0 GB/s)
gemv: 0.006791 seconds (0.725 Gnz/s, 2.872 Gflop/s, 17.6 to 29.0 GB/s)
gemv: 0.006801 seconds (0.724 Gnz/s, 2.868 Gflop/s, 17.6 to 28.9 GB/s)
gemv: 0.006855 seconds (0.719 Gnz/s, 2.846 Gflop/s, 17.4 to 28.7 GB/s)
gemv: 0.006858 seconds (0.718 Gnz/s, 2.845 Gflop/s, 17.4 to 28.7 GB/s)
gemv: 0.006907 seconds (0.713 Gnz/s, 2.824 Gflop/s, 17.3 to 28.5 GB/s)
gemv: 0.007084 seconds (0.695 Gnz/s, 2.754 Gflop/s, 16.9 to 27.8 GB/s)
gemv: 0.007090 seconds (0.695 Gnz/s, 2.751 Gflop/s, 16.8 to 27.7 GB/s)
