
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.446980 seconds (25.2 MB/s)
csr_from_coo: 0.076916 seconds, 34920 rows, 34920 columns, 4644230 nonzeros, 18 to 438 nonzeros per row, 1 threads, 34920 to 34920 rows per thread, 4644230 to 4644230 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.002778 seconds (0.842 Gnz/s, 3.343 Gflop/s, 20.4 to 33.6 GB/s)
gemv (warmup): 0.002718 seconds (0.861 Gnz/s, 3.417 Gflop/s, 20.8 to 34.4 GB/s)
gemv (warmup): 0.002732 seconds (0.856 Gnz/s, 3.400 Gflop/s, 20.7 to 34.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.002745 seconds (0.852 Gnz/s, 3.384 Gflop/s, 20.6 to 34.0 GB/s)
gemv: 0.002723 seconds (0.859 Gnz/s, 3.411 Gflop/s, 20.8 to 34.3 GB/s)
gemv: 0.002721 seconds (0.860 Gnz/s, 3.414 Gflop/s, 20.8 to 34.3 GB/s)
gemv: 0.002746 seconds (0.852 Gnz/s, 3.382 Gflop/s, 20.6 to 34.0 GB/s)
gemv: 0.002722 seconds (0.860 Gnz/s, 3.412 Gflop/s, 20.8 to 34.3 GB/s)
gemv: 0.002725 seconds (0.858 Gnz/s, 3.408 Gflop/s, 20.8 to 34.3 GB/s)
gemv: 0.002722 seconds (0.860 Gnz/s, 3.413 Gflop/s, 20.8 to 34.3 GB/s)
gemv: 0.002751 seconds (0.850 Gnz/s, 3.376 Gflop/s, 20.6 to 34.0 GB/s)
gemv: 0.002728 seconds (0.857 Gnz/s, 3.404 Gflop/s, 20.7 to 34.2 GB/s)
gemv: 0.002718 seconds (0.861 Gnz/s, 3.418 Gflop/s, 20.8 to 34.4 GB/s)
