
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.386245 seconds (32.4 MB/s)
csr_from_coo: 0.047039 seconds, 321821 rows, 321821 columns, 2635364 nonzeros, 1 to 203800 nonzeros per row, 1 threads, 321821 to 321821 rows per thread, 2635364 to 2635364 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways)
gemv (warmup): 0.009009 seconds (0.293 Gnz/s, 0.585 Gflop/s, 4.4 to 6.4 GB/s)
gemv (warmup): 0.008714 seconds (0.302 Gnz/s, 0.605 Gflop/s, 4.5 to 6.6 GB/s)
gemv (warmup): 0.008707 seconds (0.303 Gnz/s, 0.605 Gflop/s, 4.5 to 6.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.008740 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008735 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008754 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008732 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008741 seconds (0.301 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008727 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008735 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008745 seconds (0.301 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008740 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008738 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008733 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008734 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008729 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008744 seconds (0.301 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008725 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008730 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008783 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008737 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008728 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008750 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008749 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008737 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008735 seconds (0.302 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008733 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008757 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008729 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008746 seconds (0.301 Gnz/s, 0.603 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008733 seconds (0.302 Gnz/s, 0.604 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008771 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008781 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008765 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008770 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008779 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008774 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008769 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008759 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008780 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008785 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008758 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008779 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008796 seconds (0.300 Gnz/s, 0.599 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008770 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008775 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008765 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008768 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008775 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008758 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008764 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008784 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008757 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008776 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008781 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008774 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008776 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008776 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008779 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008806 seconds (0.299 Gnz/s, 0.599 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008774 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008778 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008748 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008773 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008762 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008802 seconds (0.299 Gnz/s, 0.599 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008782 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008766 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008750 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008773 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008789 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008776 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008790 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008784 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008784 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008792 seconds (0.300 Gnz/s, 0.599 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008750 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008764 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008764 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008763 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008771 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008769 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008789 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008771 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008784 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008762 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008766 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008767 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008773 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008764 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008790 seconds (0.300 Gnz/s, 0.600 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008768 seconds (0.301 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008772 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008776 seconds (0.300 Gnz/s, 0.601 Gflop/s, 4.5 to 6.6 GB/s)
gemv: 0.008761 seconds (0.301 Gnz/s, 0.602 Gflop/s, 4.5 to 6.6 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1364836592,1956776359,32185406,384770000,15082955,1025555,130536,71861,36708417,1.433707,2200.212134,0.026896,0.010903,4.578544,36.189481,1766.741097,0.385874,0.889358
total,-1,1364836592,1956776359,32185406,384770000,15082955,1025555,130536,71861,36708417,1.433707,2200.212134,0.026896,0.010903,4.578544,36.189481,1766.741097,0.385874,0.889358
