
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.358122 seconds (24.9 MB/s)
csr_from_coo: 0.019047 seconds, 22695 rows, 22695 columns, 1350309 nonzeros, 11 to 108 nonzeros per row, 1 threads, 22695 to 22695 rows per thread, 1350309 to 1350309 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways)
gemv (warmup): 0.001115 seconds (1.211 Gnz/s, 2.422 Gflop/s, 15.0 to 24.5 GB/s)
gemv (warmup): 0.001094 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv (warmup): 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001105 seconds (1.222 Gnz/s, 2.444 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001114 seconds (1.212 Gnz/s, 2.423 Gflop/s, 15.0 to 24.6 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001104 seconds (1.223 Gnz/s, 2.446 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001106 seconds (1.221 Gnz/s, 2.441 Gflop/s, 15.1 to 24.7 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.236 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001096 seconds (1.232 Gnz/s, 2.465 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001096 seconds (1.232 Gnz/s, 2.464 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001105 seconds (1.222 Gnz/s, 2.445 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.466 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001105 seconds (1.222 Gnz/s, 2.444 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.236 Gnz/s, 2.472 Gflop/s, 15.3 to 25.1 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001103 seconds (1.224 Gnz/s, 2.449 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001105 seconds (1.222 Gnz/s, 2.443 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.468 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001108 seconds (1.218 Gnz/s, 2.436 Gflop/s, 15.1 to 24.7 GB/s)
gemv: 0.001093 seconds (1.236 Gnz/s, 2.471 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.236 Gnz/s, 2.472 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001105 seconds (1.222 Gnz/s, 2.445 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001105 seconds (1.222 Gnz/s, 2.443 Gflop/s, 15.2 to 24.8 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001093 seconds (1.235 Gnz/s, 2.470 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.234 Gnz/s, 2.467 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.234 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001094 seconds (1.235 Gnz/s, 2.469 Gflop/s, 15.3 to 25.0 GB/s)
gemv: 0.001095 seconds (1.233 Gnz/s, 2.466 Gflop/s, 15.3 to 25.0 GB/s)
