
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 2.381434 seconds (28.7 MB/s)
csr_from_coo: 0.161360 seconds, 201822 rows, 201822 columns, 11294316 nonzeros, 27 to 96 nonzeros per row, 1 threads, 201822 to 201822 rows per thread, 11294316 to 11294316 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways)
gemv (warmup): 0.008618 seconds (0.667 Gnz/s, 2.621 Gflop/s, 16.3 to 26.6 GB/s)
gemv (warmup): 0.008442 seconds (0.681 Gnz/s, 2.676 Gflop/s, 16.6 to 27.1 GB/s)
gemv (warmup): 0.008439 seconds (0.681 Gnz/s, 2.677 Gflop/s, 16.6 to 27.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.008457 seconds (0.680 Gnz/s, 2.671 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008465 seconds (0.679 Gnz/s, 2.669 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008443 seconds (0.681 Gnz/s, 2.676 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008455 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008456 seconds (0.680 Gnz/s, 2.671 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008454 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008453 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008453 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008457 seconds (0.680 Gnz/s, 2.671 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008443 seconds (0.681 Gnz/s, 2.675 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008454 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008454 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008460 seconds (0.679 Gnz/s, 2.670 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008455 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008459 seconds (0.680 Gnz/s, 2.670 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008454 seconds (0.680 Gnz/s, 2.672 Gflop/s, 16.6 to 27.1 GB/s)
gemv: 0.008444 seconds (0.681 Gnz/s, 2.675 Gflop/s, 16.6 to 27.1 GB/s)
