
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.080683 seconds (24.3 MB/s)
csr_from_coo: 0.034631 seconds, 303813 rows, 303813 columns, 2006126 nonzeros, 1 to 25666 nonzeros per row, 1 threads, 303813 to 303813 rows per thread, 2006126 to 2006126 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (13 L2 ways)
gemv (warmup): 0.008457 seconds (0.134 Gnz/s, 0.474 Gflop/s, 3.7 to 5.3 GB/s)
gemv (warmup): 0.008586 seconds (0.132 Gnz/s, 0.467 Gflop/s, 3.7 to 5.2 GB/s)
gemv (warmup): 0.008658 seconds (0.131 Gnz/s, 0.463 Gflop/s, 3.6 to 5.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.008704 seconds (0.130 Gnz/s, 0.461 Gflop/s, 3.6 to 5.2 GB/s)
gemv: 0.008738 seconds (0.129 Gnz/s, 0.459 Gflop/s, 3.6 to 5.1 GB/s)
gemv: 0.008738 seconds (0.129 Gnz/s, 0.459 Gflop/s, 3.6 to 5.1 GB/s)
gemv: 0.008726 seconds (0.129 Gnz/s, 0.460 Gflop/s, 3.6 to 5.2 GB/s)
gemv: 0.008759 seconds (0.129 Gnz/s, 0.458 Gflop/s, 3.6 to 5.1 GB/s)
gemv: 0.008766 seconds (0.129 Gnz/s, 0.458 Gflop/s, 3.6 to 5.1 GB/s)
gemv: 0.008774 seconds (0.129 Gnz/s, 0.457 Gflop/s, 3.6 to 5.1 GB/s)
gemv: 0.008782 seconds (0.129 Gnz/s, 0.457 Gflop/s, 3.6 to 5.1 GB/s)
gemv: 0.008792 seconds (0.129 Gnz/s, 0.456 Gflop/s, 3.6 to 5.1 GB/s)
