
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 30.162750 seconds (28.4 MB/s)
csr_from_coo: 0.999628 seconds, 1391349 rows, 1391349 columns, 64531701 nonzeros, 15 to 249 nonzeros per row, 1 threads, 1391349 to 1391349 rows per thread, 64531701 to 64531701 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.076704 seconds (0.430 Gnz/s, 1.683 Gflop/s, 10.5 to 17.1 GB/s)
gemv (warmup): 0.077393 seconds (0.426 Gnz/s, 1.668 Gflop/s, 10.4 to 17.0 GB/s)
gemv (warmup): 0.083023 seconds (0.397 Gnz/s, 1.555 Gflop/s, 9.7 to 15.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.082524 seconds (0.399 Gnz/s, 1.564 Gflop/s, 9.8 to 15.9 GB/s)
gemv: 0.082837 seconds (0.398 Gnz/s, 1.558 Gflop/s, 9.8 to 15.8 GB/s)
gemv: 0.082591 seconds (0.399 Gnz/s, 1.563 Gflop/s, 9.8 to 15.9 GB/s)
gemv: 0.083140 seconds (0.396 Gnz/s, 1.552 Gflop/s, 9.7 to 15.8 GB/s)
gemv: 0.083029 seconds (0.397 Gnz/s, 1.554 Gflop/s, 9.7 to 15.8 GB/s)
gemv: 0.083587 seconds (0.394 Gnz/s, 1.544 Gflop/s, 9.7 to 15.7 GB/s)
gemv: 0.083440 seconds (0.395 Gnz/s, 1.547 Gflop/s, 9.7 to 15.7 GB/s)
gemv: 0.083327 seconds (0.396 Gnz/s, 1.549 Gflop/s, 9.7 to 15.8 GB/s)
gemv: 0.083328 seconds (0.396 Gnz/s, 1.549 Gflop/s, 9.7 to 15.8 GB/s)
