
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.496850 seconds (25.3 MB/s)
csr_from_coo: 0.066512 seconds, 317080 rows, 317080 columns, 2099732 nonzeros, 1 to 343 nonzeros per row, 1 threads, 317080 to 317080 rows per thread, 2099732 to 2099732 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.019979 seconds (0.053 Gnz/s, 0.210 Gflop/s, 1.6 to 2.4 GB/s)
gemv (warmup): 0.020291 seconds (0.052 Gnz/s, 0.207 Gflop/s, 1.6 to 2.3 GB/s)
gemv (warmup): 0.020402 seconds (0.051 Gnz/s, 0.206 Gflop/s, 1.6 to 2.3 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.020514 seconds (0.051 Gnz/s, 0.205 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.020593 seconds (0.051 Gnz/s, 0.204 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.020703 seconds (0.051 Gnz/s, 0.203 Gflop/s, 1.6 to 2.3 GB/s)
gemv: 0.021325 seconds (0.049 Gnz/s, 0.197 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021454 seconds (0.049 Gnz/s, 0.196 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021456 seconds (0.049 Gnz/s, 0.196 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021418 seconds (0.049 Gnz/s, 0.196 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021416 seconds (0.049 Gnz/s, 0.196 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021532 seconds (0.049 Gnz/s, 0.195 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021488 seconds (0.049 Gnz/s, 0.195 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021481 seconds (0.049 Gnz/s, 0.195 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021534 seconds (0.049 Gnz/s, 0.195 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021501 seconds (0.049 Gnz/s, 0.195 Gflop/s, 1.5 to 2.2 GB/s)
gemv: 0.021434 seconds (0.049 Gnz/s, 0.196 Gflop/s, 1.5 to 2.2 GB/s)
