
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.614262 seconds (25.0 MB/s)
csr_from_coo: 0.544193 seconds, 456626 rows, 456626 columns, 14855842 nonzeros, 1 to 1259 nonzeros per row, 1 threads, 456626 to 456626 rows per thread, 14855842 to 14855842 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways)
gemv (warmup): 0.065458 seconds (0.227 Gnz/s, 0.454 Gflop/s, 2.9 to 4.7 GB/s)
gemv (warmup): 0.066339 seconds (0.224 Gnz/s, 0.448 Gflop/s, 2.9 to 4.6 GB/s)
gemv (warmup): 0.066753 seconds (0.223 Gnz/s, 0.445 Gflop/s, 2.8 to 4.6 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.066673 seconds (0.223 Gnz/s, 0.446 Gflop/s, 2.8 to 4.6 GB/s)
gemv: 0.066805 seconds (0.222 Gnz/s, 0.445 Gflop/s, 2.8 to 4.6 GB/s)
gemv: 0.066819 seconds (0.222 Gnz/s, 0.445 Gflop/s, 2.8 to 4.6 GB/s)
gemv: 0.066884 seconds (0.222 Gnz/s, 0.444 Gflop/s, 2.8 to 4.6 GB/s)
gemv: 0.066989 seconds (0.222 Gnz/s, 0.444 Gflop/s, 2.8 to 4.5 GB/s)
gemv: 0.067016 seconds (0.222 Gnz/s, 0.443 Gflop/s, 2.8 to 4.5 GB/s)
gemv: 0.067014 seconds (0.222 Gnz/s, 0.443 Gflop/s, 2.8 to 4.5 GB/s)
gemv: 0.069458 seconds (0.214 Gnz/s, 0.428 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069243 seconds (0.215 Gnz/s, 0.429 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069230 seconds (0.215 Gnz/s, 0.429 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069260 seconds (0.214 Gnz/s, 0.429 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069055 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069175 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069287 seconds (0.214 Gnz/s, 0.429 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069173 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069120 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.068997 seconds (0.215 Gnz/s, 0.431 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069075 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069100 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069063 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069093 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069067 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069077 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.068951 seconds (0.215 Gnz/s, 0.431 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069068 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069071 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
gemv: 0.069046 seconds (0.215 Gnz/s, 0.430 Gflop/s, 2.7 to 4.4 GB/s)
