
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 4.941928 seconds (27.9 MB/s)
csr_from_coo: 0.550811 seconds, 1696415 rows, 1696415 columns, 22190596 nonzeros, 1 to 35455 nonzeros per row, 1 threads, 1696415 to 1696415 rows per thread, 22190596 to 22190596 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (11 L2 ways)
gemv (warmup): 0.132557 seconds (0.084 Gnz/s, 0.335 Gflop/s, 2.3 to 3.6 GB/s)
gemv (warmup): 0.133002 seconds (0.083 Gnz/s, 0.334 Gflop/s, 2.3 to 3.5 GB/s)
gemv (warmup): 0.133246 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.3 to 3.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.133196 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133174 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133218 seconds (0.083 Gnz/s, 0.333 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133595 seconds (0.083 Gnz/s, 0.332 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133680 seconds (0.083 Gnz/s, 0.332 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133718 seconds (0.083 Gnz/s, 0.332 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133652 seconds (0.083 Gnz/s, 0.332 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133744 seconds (0.083 Gnz/s, 0.332 Gflop/s, 2.3 to 3.5 GB/s)
gemv: 0.133756 seconds (0.083 Gnz/s, 0.332 Gflop/s, 2.3 to 3.5 GB/s)
