
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.627810 seconds (28.8 MB/s)
csr_from_coo: 0.551505 seconds, 434102 rows, 434102 columns, 32073440 nonzeros, 1 to 1188 nonzeros per row, 1 threads, 434102 to 434102 rows per thread, 32073440 to 32073440 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways)
gemv (warmup): 0.036270 seconds (0.442 Gnz/s, 1.769 Gflop/s, 10.9 to 17.9 GB/s)
gemv (warmup): 0.035808 seconds (0.448 Gnz/s, 1.791 Gflop/s, 11.0 to 18.1 GB/s)
gemv (warmup): 0.035743 seconds (0.449 Gnz/s, 1.795 Gflop/s, 11.1 to 18.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.035854 seconds (0.447 Gnz/s, 1.789 Gflop/s, 11.0 to 18.1 GB/s)
gemv: 0.035841 seconds (0.447 Gnz/s, 1.790 Gflop/s, 11.0 to 18.1 GB/s)
gemv: 0.035893 seconds (0.447 Gnz/s, 1.787 Gflop/s, 11.0 to 18.1 GB/s)
gemv: 0.035850 seconds (0.447 Gnz/s, 1.789 Gflop/s, 11.0 to 18.1 GB/s)
gemv: 0.035935 seconds (0.446 Gnz/s, 1.785 Gflop/s, 11.0 to 18.0 GB/s)
gemv: 0.035941 seconds (0.446 Gnz/s, 1.785 Gflop/s, 11.0 to 18.0 GB/s)
gemv: 0.035875 seconds (0.447 Gnz/s, 1.788 Gflop/s, 11.0 to 18.1 GB/s)
gemv: 0.035914 seconds (0.447 Gnz/s, 1.786 Gflop/s, 11.0 to 18.1 GB/s)
gemv: 0.035897 seconds (0.447 Gnz/s, 1.787 Gflop/s, 11.0 to 18.1 GB/s)
