
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 7.031633 seconds (29.2 MB/s)
csr_from_coo: 0.287005 seconds, 84414 rows, 84414 columns, 13135930 nonzeros, 1 to 41542 nonzeros per row, 1 threads, 84414 to 84414 rows per thread, 13135930 to 13135930 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.006026 seconds (1.092 Gnz/s, 4.360 Gflop/s, 26.5 to 43.8 GB/s)
gemv (warmup): 0.006134 seconds (1.073 Gnz/s, 4.283 Gflop/s, 26.0 to 43.1 GB/s)
gemv (warmup): 0.006206 seconds (1.060 Gnz/s, 4.233 Gflop/s, 25.7 to 42.5 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006177 seconds (1.065 Gnz/s, 4.253 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006116 seconds (1.076 Gnz/s, 4.296 Gflop/s, 26.1 to 43.2 GB/s)
gemv: 0.006177 seconds (1.065 Gnz/s, 4.253 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006156 seconds (1.069 Gnz/s, 4.268 Gflop/s, 25.9 to 42.9 GB/s)
gemv: 0.006154 seconds (1.069 Gnz/s, 4.269 Gflop/s, 25.9 to 42.9 GB/s)
gemv: 0.006188 seconds (1.063 Gnz/s, 4.246 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006197 seconds (1.062 Gnz/s, 4.240 Gflop/s, 25.8 to 42.6 GB/s)
gemv: 0.006150 seconds (1.070 Gnz/s, 4.272 Gflop/s, 26.0 to 42.9 GB/s)
gemv: 0.006197 seconds (1.062 Gnz/s, 4.239 Gflop/s, 25.8 to 42.6 GB/s)
gemv: 0.006168 seconds (1.067 Gnz/s, 4.260 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006160 seconds (1.068 Gnz/s, 4.265 Gflop/s, 25.9 to 42.9 GB/s)
gemv: 0.006160 seconds (1.068 Gnz/s, 4.265 Gflop/s, 25.9 to 42.9 GB/s)
gemv: 0.006149 seconds (1.070 Gnz/s, 4.272 Gflop/s, 26.0 to 42.9 GB/s)
gemv: 0.006216 seconds (1.058 Gnz/s, 4.226 Gflop/s, 25.7 to 42.5 GB/s)
gemv: 0.006161 seconds (1.068 Gnz/s, 4.264 Gflop/s, 25.9 to 42.9 GB/s)
gemv: 0.006162 seconds (1.068 Gnz/s, 4.264 Gflop/s, 25.9 to 42.9 GB/s)
gemv: 0.006171 seconds (1.066 Gnz/s, 4.257 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006179 seconds (1.065 Gnz/s, 4.252 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006171 seconds (1.066 Gnz/s, 4.257 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006182 seconds (1.064 Gnz/s, 4.249 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006195 seconds (1.062 Gnz/s, 4.240 Gflop/s, 25.8 to 42.6 GB/s)
gemv: 0.006245 seconds (1.053 Gnz/s, 4.207 Gflop/s, 25.6 to 42.3 GB/s)
gemv: 0.006165 seconds (1.067 Gnz/s, 4.262 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006164 seconds (1.067 Gnz/s, 4.262 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006192 seconds (1.062 Gnz/s, 4.243 Gflop/s, 25.8 to 42.6 GB/s)
gemv: 0.006172 seconds (1.066 Gnz/s, 4.257 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006165 seconds (1.067 Gnz/s, 4.261 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006185 seconds (1.064 Gnz/s, 4.248 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006167 seconds (1.067 Gnz/s, 4.260 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006142 seconds (1.071 Gnz/s, 4.277 Gflop/s, 26.0 to 43.0 GB/s)
gemv: 0.006178 seconds (1.065 Gnz/s, 4.252 Gflop/s, 25.8 to 42.7 GB/s)
gemv: 0.006205 seconds (1.060 Gnz/s, 4.234 Gflop/s, 25.7 to 42.6 GB/s)
gemv: 0.006242 seconds (1.054 Gnz/s, 4.209 Gflop/s, 25.6 to 42.3 GB/s)
gemv: 0.006174 seconds (1.066 Gnz/s, 4.255 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006152 seconds (1.069 Gnz/s, 4.270 Gflop/s, 26.0 to 42.9 GB/s)
gemv: 0.006164 seconds (1.067 Gnz/s, 4.262 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006171 seconds (1.066 Gnz/s, 4.258 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006168 seconds (1.067 Gnz/s, 4.259 Gflop/s, 25.9 to 42.8 GB/s)
gemv: 0.006217 seconds (1.058 Gnz/s, 4.226 Gflop/s, 25.7 to 42.5 GB/s)
